event	freq_diff	mean_logtpm	pval	pval.corr	comparison	group.i	group.j	mean_freq.i	mean_freq.j
Anogam_AGAP009151-RA	0	1.58115706260983	0.10568295114656	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP028017-RA	0	0.979463750281495	0.114157527417747	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009153-RA	0	1.0325585813077	0.112163509471585	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009158-RA	0	1.14902172272528	0.10568295114656	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009159-RA	0	2.04681043491858	0.101694915254237	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009160-RA	0	1.00866808202716	0.115154536390828	0.117802810225292	OeCa A	Oe	Ca	1	1
Anogam_AGAP009162-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009163-RA	0	1.21929234280707	0.110169491525424	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009164-RA	0	1.56878394135707	0.0927218344965104	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009166-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009172-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009173-RB	0.00185924840649221	2.19837710926798	0.100697906281157	0.117523816438212	OeCa A	Oe	Ca	0.0442735611032123	0.04241431269672
Anogam_AGAP009173-RA	-0.00185924840649221	1.03155619830294	0.0997008973080758	0.117523816438212	OeCa A	Oe	Ca	0.955726438896788	0.95758568730328
Anogam_AGAP009174-RA	0	-0.392201405782954	0.119641076769691	0.12014592694243	OeCa A	Oe	Ca	1	1
Anogam_AGAP009177-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009178-RA	0	1.12275539369961	0.108673978065803	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009179-RA	0	1.2212804015516	0.109670987038883	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009182-RA	0	2.07060739208219	0.0937188434695913	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009183-RA	0	0.939483370918106	0.100697906281157	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009185-RA	0	1.18362253375887	0.106679960119641	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009187-RA	0	1.17039865153067	0.0982053838484546	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009190-RA	0	1.30541073690048	0.100697906281157	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009192-RA	0	1.51732503724659	0.10468594217348	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009193-RA	0	0.442597912405706	0.100199401794616	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009194-RA	0	2.09412283226289	0.103190428713858	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009195-RA	0	1.86673241542976	0.0867397806580259	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009197-RA	0	1.29288246826991	0.106679960119641	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009199-RA	0	0.769935622490598	0.106181455633101	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009200-RA	0	1.35848775805748	0.104187437686939	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009205-RA	0	-0.101362356736743	0.0992023928215354	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009206-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009207-RA	0	0.59772980059974	0.0937188434695913	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009208-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009210-RB	0.019542415358974	-Inf	0.0566600397614314	0.117523816438212	OeCa A	Oe	Ca	0.208092581929999	0.188550166571025
Anogam_AGAP009210-RA	0.0765462277307401	0.91174744627624	0.0518444666001994	0.117523816438212	OeCa A	Oe	Ca	0.0781236008241928	0.0015773730934527
Anogam_AGAP009210-RD	0.0628765125957947	0.0920534501144337	0.0468594217347956	0.117523816438212	OeCa A	Oe	Ca	0.501793545460181	0.438917032864386
Anogam_AGAP009210-RF	-0.158965155685509	1.56969408107048	0.0259222333000997	0.117523816438212	OeCa A	Oe	Ca	0.211990271785627	0.370955427471136
Anogam_AGAP009211-RA	0	0.212276012424727	0.10468594217348	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009212-RA	0	1.6540496138773	0.113160518444666	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009213-RA	0	0.521017206809729	0.106181455633101	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009225-RA	0	1.40943812266128	0.111665004985045	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009226-RA	0	1.24625861079393	0.112163509471585	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009227-RA	0	2.12145197712703	0.0957128614157527	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009228-RA	NA	-Inf	NA	NA	OeCa A	Oe	Ca	NA	1
Anogam_AGAP028114-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009236-RA	0	1.09699449696755	0.106181455633101	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009239-RA	0	0.994871282879567	0.0997008973080758	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009240-RA	0	0.301275170559055	0.101196410767697	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009243-RA	NA	1.94590554025678	NA	NA	OeCa A	Oe	Ca	NA	NA
Anogam_AGAP009244-RA	NA	1.95691294040074	NA	NA	OeCa A	Oe	Ca	NA	NA
Anogam_AGAP009246-RA	0	1.85815576980092	0.0792622133599202	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009247-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009248-RA	0	0.394220297946687	0.101694915254237	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009249-RA	NA	1.36024944494018	NA	NA	OeCa A	Oe	Ca	NA	1
Anogam_AGAP028641-RA	0	1.51452620793201	0.107676969092722	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009252-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009254-RA	0	0.983316033004483	0.107178464606181	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009256-RC	-0.0793576359338591	-Inf	0.0298210735586481	0.117523816438212	OeCa A	Oe	Ca	0.090473830762116	0.169831466695975
Anogam_AGAP009256-RE	-0.259110172912199	-Inf	0.00795228628230615	0.117523816438212	OeCa A	Oe	Ca	0.202370951905362	0.461481124817561
Anogam_AGAP009256-RB	-0.0135101608671667	0.149127051958911	0.0972083748753739	0.117523816438212	OeCa A	Oe	Ca	0.061163573244148	0.0746737341113148
Anogam_AGAP009256-RA	0.252372909825783	2.2893385396075	0.0154536390827518	0.117523816438212	OeCa A	Oe	Ca	0.427534870147736	0.175161960321953
Anogam_AGAP009256-RD	0.0996050598874413	-Inf	0.0268389662027833	0.117523816438212	OeCa A	Oe	Ca	0.218456773940638	0.118851714053197
Anogam_AGAP009258-RA	0	1.2905256384864	0.109670987038883	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009259-RA	0	1.34147307664332	0.108673978065803	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009260-RA	0	-0.227121858191425	0.103688933200399	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009263-RA	0	1.31864971652687	0.098703888334995	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009264-RA	0.005906230092943	-Inf	0.0685884691848906	0.117523816438212	OeCa A	Oe	Ca	0.838937227181295	0.833030997088352
Anogam_AGAP009264-RB	-0.00590623009294294	1.29964154895594	0.0892323030907278	0.117523816438212	OeCa A	Oe	Ca	0.161062772818705	0.166969002911648
Anogam_AGAP009266-RA	0	1.25203622140926	0.11864406779661	0.119278930089967	OeCa A	Oe	Ca	1	1
Anogam_AGAP009267-RA	0	0.989937141194432	0.098703888334995	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009268-RA	0	1.64580721839828	0.109172482552343	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009269-RA	0	1.55251703847529	0.10518444666002	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009270-RA	0	1.2350613002152	0.100697906281157	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009273-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009276-RA	0	1.55403836716831	0.109172482552343	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009277-RA	0	1.63793686945126	0.100199401794616	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009278-RA	0	1.37711965778613	0.0927218344965104	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009280-RA	0	1.49489060312509	0.0952143569292124	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009281-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009282-RA	NA	0.461728726038118	NA	NA	OeCa A	Oe	Ca	NA	1
Anogam_AGAP028086-RA	0	1.03601999154444	0.112662013958126	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009286-RA	0	1.32827466417401	0.117647058823529	0.118660899409563	OeCa A	Oe	Ca	1	1
Anogam_AGAP009292-RA	0	1.34814695599862	0.119641076769691	0.12014592694243	OeCa A	Oe	Ca	1	1
Anogam_AGAP009296-RA	0	1.86472678839778	0.0847457627118644	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009299-RA	0	1.17962329172714	0.103190428713858	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009303-RA	0	1.4663023771427	0.0977068793619142	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009306-RA	0	2.20229925963213	0.112662013958126	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009307-RA	0	1.87623255034015	0.101196410767697	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009317-RA	0.0366104530331451	0.922044194183951	0.0623130608175473	0.117523816438212	OeCa A	Oe	Ca	0.977443017178625	0.94083256414548
Anogam_AGAP009317-RB	-0.0366104530331453	-Inf	0.0457256461232604	0.117523816438212	OeCa A	Oe	Ca	0.0225569828213751	0.0591674358545203
Anogam_AGAP009319-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009320-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009324-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009327-RA	NA	-Inf	NA	NA	OeCa A	Oe	Ca	NA	1
Anogam_AGAP009328-RA	NA	-Inf	NA	NA	OeCa A	Oe	Ca	NA	1
Anogam_AGAP028566-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP028567-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009333-RA	-0.129259945054138	0.0166402944201454	0.036889332003988	0.117523816438212	OeCa A	Oe	Ca	0.471896641682345	0.601156586736482
Anogam_AGAP009333-RB	0.129259945054138	-Inf	0.0218687872763419	0.117523816438212	OeCa A	Oe	Ca	0.528103358317655	0.398843413263518
Anogam_AGAP009334-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009336-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009338-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009343-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009344-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009345-RA	0	1.95212551355551	0.0902293120638086	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009347-RA	-0.0764803370299594	1.83361911553371	0.0448654037886341	0.117523816438212	OeCa A	Oe	Ca	0.475385683171063	0.551866020201023
Anogam_AGAP009347-RB	0.0764803370299594	1.07746384948926	0.0428713858424726	0.117523816438212	OeCa A	Oe	Ca	0.524614316828937	0.448133979798977
Anogam_AGAP009348-RA	0	1.49571820218845	0.0952143569292124	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP013720-RA	0	1.5855394620384	0.0957128614157527	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009350-RB	0	1.76867549544365	0.0777666999002991	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009351-RA	0	0.607567476007945	0.101694915254237	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP029071-RA	0.333333333333333	0.817538938987667	0.00847457627118642	0.117523816438212	OeCa A	Oe	Ca	0.333333333333333	0
Anogam_AGAP029071-RB	-0.333333333333333	1.37691415568006	0.0099700897308076	0.117523816438212	OeCa A	Oe	Ca	0.666666666666667	1
Anogam_AGAP029072-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP013718-RA	NA	-Inf	NA	NA	OeCa A	Oe	Ca	1	NA
Anogam_AGAP009352-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009353-RA	NA	-Inf	NA	NA	OeCa A	Oe	Ca	NA	NA
Anogam_AGAP009354-RA	0	1.64157755192986	0.10518444666002	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009355-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP029090-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP028222-RA	NA	0.799785906217736	NA	NA	OeCa A	Oe	Ca	NA	1
Anogam_AGAP009356-RA	NA	0.970529899564085	NA	NA	OeCa A	Oe	Ca	1	NA
Anogam_AGAP009357-RA	NA	0.693856313681159	NA	NA	OeCa A	Oe	Ca	NA	NA
Anogam_AGAP029081-RA	NA	1.26208008719042	NA	NA	OeCa A	Oe	Ca	1	NA
Anogam_AGAP009358-RB	0	2.01321299998693	0.0967098703888335	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP029076-RA	0	1.36554211677067	0.107676969092722	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP029075-RA	0	0.579127572102872	0.106181455633101	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP013776-RA	0	1.1353614150299	0.102193419740778	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009359-RA	NA	1.32931625265278	NA	NA	OeCa A	Oe	Ca	1	NA
Anogam_AGAP029068-RA	0	1.83495024672688	0.0872382851445663	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP013734-RA	0	0.339298689853076	0.0982053838484546	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP029063-RA	0	0.589138770538138	0.0957128614157527	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP013756-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP029094-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009360-RA	0	-0.265614696190928	0.114656031904287	0.117655298567109	OeCa A	Oe	Ca	1	1
Anogam_AGAP028158-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP013714-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP029089-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP013731-RA	NA	-Inf	NA	NA	OeCa A	Oe	Ca	NA	NA
Anogam_AGAP009361-RA	0	1.17405341339363	0.103190428713858	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP028039-RA	0	2.11789402403148	0.0937188434695913	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009362-RA	0	2.31931385248022	0.0857427716849452	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009363-RA	0	0.384220459555372	0.10518444666002	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009364-RA	0	0.913707901969596	0.101196410767697	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP029144-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009366-RA	0	2.40993882454421	0.0892323030907278	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009367-RA	0	1.77663090019772	0.0892323030907278	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009368-RA	0	1.09048857378329	0.10518444666002	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009369-RA	0	2.08980601152584	0.102691924227318	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009370-RA	0	1.93326033706437	0.0982053838484546	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009371-RA	0	0.860296311134291	0.109670987038883	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009372-RA	0	0.503772034231456	0.0967098703888335	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009373-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009374-RA	0	-0.397458241379925	0.120139581256231	0.12058717002374	OeCa A	Oe	Ca	1	1
Anogam_AGAP009375-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009376-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009378-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009380-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009381-RA	0	1.35207200696696	0.115653040877368	0.117873645302494	OeCa A	Oe	Ca	1	1
Anogam_AGAP009382-RA	0	1.46855318778151	0.0982053838484546	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009383-RA	0	0.953292623437625	0.101196410767697	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009384-RA	NA	-Inf	NA	NA	OeCa A	Oe	Ca	1	NA
Anogam_AGAP009385-RA	0.163530926098502	1.21461680930491	0.0254237288135593	0.117523816438212	OeCa A	Oe	Ca	0.206292895553824	0.0427619694553217
Anogam_AGAP009385-RB	-0.163530926098502	1.38791000418939	0.0224327018943171	0.117523816438212	OeCa A	Oe	Ca	0.793707104446176	0.957238030544678
Anogam_AGAP009386-RA	0	1.62735713241023	0.106181455633101	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009387-RA	0	1.45532851078953	0.110667996011964	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP028142-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009388-RB	-0.099491928201038	-Inf	0.0268389662027833	0.117523816438212	OeCa A	Oe	Ca	0.824177325681579	0.923669253882617
Anogam_AGAP009388-RA	0.0994919282010381	0.0626696786769315	0.032901296111665	0.117523816438212	OeCa A	Oe	Ca	0.175822674318421	0.0763307461173826
Anogam_AGAP009389-RA	0.121542431263146	1.46800104933598	0.032901296111665	0.117523816438212	OeCa A	Oe	Ca	0.711070483538953	0.589528052275807
Anogam_AGAP009389-RB	-0.121542431263146	1.01656800304602	0.0418743768693918	0.117523816438212	OeCa A	Oe	Ca	0.288929516461047	0.410471947724193
Anogam_AGAP009402-RA	0	0.928256763857126	0.10518444666002	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009405-RA	0	0.634199229215331	0.10468594217348	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009408-RA	0	0.946914403895026	0.113160518444666	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009409-RA	0	1.20113968033702	0.106181455633101	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009410-RA	0	1.7898528502479	0.100199401794616	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009411-RA	0	1.89896532258022	0.0907278165503489	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009412-RB	0.471862599812029	0.676181221926138	0.00348953140578268	0.117523816438212	OeCa A	Oe	Ca	0.881862743952537	0.410000144140508
Anogam_AGAP009412-RA	-0.471862599812029	-Inf	0.000994035785288283	0.117523816438212	OeCa A	Oe	Ca	0.118137256047463	0.589999855859492
Anogam_AGAP009413-RA	0	0.772240428647188	0.103190428713858	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009426-RA	0	2.49934359859593	0.0922233300099701	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009427-RA	0	2.15912359935637	0.0922233300099701	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009428-RA	0	0.946768359374292	0.112662013958126	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009433-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009438-RA	0	0.716852535112316	0.0977068793619142	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009440-RA	0	1.80752119507798	0.0917248255234297	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009441-RB	0.0106895015981262	1.11254992461848	0.0922233300099701	0.117523816438212	OeCa A	Oe	Ca	0.0332619163138394	0.0225724147157133
Anogam_AGAP009441-RA	-0.0106895015981262	1.49554579189785	0.080259222333001	0.117523816438212	OeCa A	Oe	Ca	0.966738083686161	0.977427585284287
Anogam_AGAP009444-RA	0	1.10500294983344	0.101694915254237	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009445-RA	0	1.59548824114763	0.0962113659022931	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009446-RA	0	0.198768891912347	0.101694915254237	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009451-RA	0	1.82248295509752	0.0777666999002991	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009452-RA	0	0.499039827157731	0.100697906281157	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009458-RA	0	1.62553956644353	0.103688933200399	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009460-RA	0	2.1142798760135	0.0922233300099701	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009461-RB	-0.103303200030888	0.892794830231898	0.0333998005982054	0.117523816438212	OeCa A	Oe	Ca	0.214278030874971	0.317581230905859
Anogam_AGAP009461-RA	0.103303200030888	1.02689967735301	0.043369890329013	0.117523816438212	OeCa A	Oe	Ca	0.785721969125029	0.682418769094141
Anogam_AGAP009462-RA	0	0.833519761733059	0.100199401794616	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009476-RA	0	0.709634888245926	0.111665004985045	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009479-RA	0	1.82062150128005	0.0807577268195414	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009480-RA	0	1.21110451696068	0.10568295114656	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009481-RA	0	1.20756792120565	0.10468594217348	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009482-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009485-RA	0	1.18062400694391	0.0997008973080758	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009487-RA	0	1.60315271896021	0.10518444666002	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009489-RA	0	1.40261322916908	0.10468594217348	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009490-RA	0	2.08931706225203	0.103688933200399	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP028740-RA	0	2.49519431595797	0.0977068793619142	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP028739-RA	0	1.82276704367017	0.0777666999002991	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP028741-RA	0	3.33404100772619	0.0772681954137587	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009493-RA	0	2.69404377470938	0.0952143569292124	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009494-RA	0	0.818490253762699	0.102193419740778	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009497-RA	0	1.80191764974854	0.0942173479561316	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009500-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009503-RA	0	0.622910249134855	0.102691924227318	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009505-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009507-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009510-RA	0	0.873233620427317	0.116151545363908	0.117885273740226	OeCa A	Oe	Ca	1	1
Anogam_AGAP009511-RA	0	1.85777311766292	0.0807577268195414	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009513-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009515-RA	-0.00870165792148896	-Inf	0.0656063618290258	0.117523816438212	OeCa A	Oe	Ca	0.0850607395274757	0.0937623974489646
Anogam_AGAP009515-RB	0.00870165792148891	-Inf	0.0656063618290258	0.117523816438212	OeCa A	Oe	Ca	0.914939260472524	0.906237602551035
Anogam_AGAP028599-RA	0	1.0396403861151	0.10518444666002	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009516-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009517-RA	0	2.26562799134821	0.0957128614157527	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009518-RA	0	1.49159646328522	0.098703888334995	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP009519-RA	NA	2.60358581404251	NA	NA	OeCa A	Oe	Ca	NA	1
Anogam_AGAP009521-RA	0	1.70361077881792	0.106679960119641	0.117523816438212	OeCa A	Oe	Ca	1	1
