event	freq_diff	mean_logtpm	pval	pval.corr	comparison	group.i	group.j	mean_freq.i	mean_freq.j
Anogam_AGAP028425-RA	0	1.55775396769655	0.0997008973080758	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP004969-RA	NA	1.30906640000469	NA	NA	FM Oe	Oe	Ca	1	NA
Anogam_AGAP004970-RA	0	0.74158593498181	0.119641076769691	0.120069577865419	FM Oe	Oe	Ca	1	1
Anogam_AGAP004971-RA	NA	0.0607693691179061	NA	NA	FM Oe	Oe	Ca	NA	1
Anogam_AGAP004973-RA	NA	1.26937207370282	NA	NA	FM Oe	Oe	Ca	1	NA
Anogam_AGAP004974-RA	NA	1.15566729706935	NA	NA	FM Oe	Oe	Ca	NA	NA
Anogam_AGAP004984-RA	0	1.41217812606796	0.110169491525424	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP004986-RA	0	1.87991990607044	0.0862412761714855	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP004987-RA	0	1.11573553195614	0.106679960119641	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP004988-RA	0	0.993771234117083	0.109670987038883	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP004990-RA	0	2.3021282924042	0.103688933200399	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP004992-RA	0	0.392273328423195	0.103190428713858	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP004993-RA	0	1.77129233808712	0.0887337986041875	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP004997-RA	0	0.840312228380124	0.108175473579262	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP004998-RA	NA	-0.169707757537067	NA	NA	FM Oe	Oe	Ca	NA	NA
Anogam_AGAP005000-RA	NA	-Inf	NA	NA	FM Oe	Oe	Ca	NA	NA
Anogam_AGAP005004-RA	0	0.984636916793104	0.110667996011964	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005005-RA	0	1.44934443764149	0.0992023928215354	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005006-RA	0	1.72650721761798	0.0972083748753739	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005009-RA	0	0.697046827312559	0.0957128614157527	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005010-RA	0	1.75863863595636	0.0852442671984048	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005011-RA	0	1.58086183947153	0.094715852442672	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005012-RA	0	1.46183636282867	0.101196410767697	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005014-RA	0	3.25294221877386	0.0873533246414602	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005017-RA	0	2.46935892822655	0.0967098703888335	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005019-RA	0	1.43688151900009	0.10518444666002	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005022-RA	0	0.965286546835539	0.116650049850449	0.117947915387801	FM Oe	Oe	Ca	1	1
Anogam_AGAP005024-RA	0	0.604208220589371	0.0977068793619142	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005026-RA	0	1.43299604552804	0.108175473579262	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005028-RA	0	0.988196910580992	0.109172482552343	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005029-RA	-0.00204200663953265	2.27163944432997	0.10518444666002	0.116101910718062	FM Oe	Oe	Ca	0.00635478735773972	0.00839679399727237
Anogam_AGAP005029-RB	0.00204200663953258	-Inf	0.0725646123260437	0.116101910718062	FM Oe	Oe	Ca	0.99364521264226	0.991603206002728
Anogam_AGAP005032-RA	0.00101902682670723	1.35549648233912	0.0962113659022931	0.116101910718062	FM Oe	Oe	Ca	0.00310232530363067	0.00208329847692344
Anogam_AGAP005032-RB	-0.00101902682670718	2.90953747837569	0.0962113659022931	0.116101910718062	FM Oe	Oe	Ca	0.996897674696369	0.997916701523077
Anogam_AGAP005038-RA	0	0.396553536987002	0.106679960119641	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005042-RA	0	0.610390567370802	0.103688933200399	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005045-RA	0	2.07528016404597	0.0972083748753739	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005046-RB	0.0111654930861085	2.56160954915069	0.0862412761714855	0.116101910718062	FM Oe	Oe	Ca	0.993366739759757	0.982201246673648
Anogam_AGAP005046-RA	-0.0111654930861085	-0.907129012364625	0.0737786640079761	0.116101910718062	FM Oe	Oe	Ca	0.00663326024024313	0.0177987533263516
Anogam_AGAP028210-RA	NA	1.26415185865248	NA	NA	FM Oe	Oe	Ca	1	NA
Anogam_AGAP005048-RA	0	0.305451929731922	0.10568295114656	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005050-RA	0	0.859430202617158	0.104187437686939	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005052-RA	0	0.560154666039099	0.103190428713858	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005055-RA	0	2.54204720310784	0.0997008973080758	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005057-RA	0	2.90442889093237	0.102691924227318	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP028440-RA	0	-Inf	0.0825049701789264	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005058-RA	0	-Inf	0.0825049701789264	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005061-RA	0.00175589098111431	1.76704041667549	0.084247258225324	0.116101910718062	FM Oe	Oe	Ca	0.0150776802862598	0.0133217893051455
Anogam_AGAP005061-RB	-0.00175589098111428	-Inf	0.0725646123260437	0.116101910718062	FM Oe	Oe	Ca	0.98492231971374	0.986678210694855
Anogam_AGAP005062-RA	0	-0.854236191468228	0.0967098703888335	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005064-RB	0.0161192966426027	0.819020252904687	0.0837487537387837	0.116101910718062	FM Oe	Oe	Ca	0.0201066166477942	0.00398732000519158
Anogam_AGAP005064-RA	-0.0161192966426026	1.28349769347899	0.0787637088733799	0.116101910718062	FM Oe	Oe	Ca	0.979893383352206	0.996012679994808
Anogam_AGAP005065-RA	NA	2.68575230531209	NA	NA	FM Oe	Oe	Ca	1	NA
Anogam_AGAP005066-RA	0	0.838255430674242	0.109172482552343	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005069-RA	0	-Inf	0.0825049701789264	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP028442-RA	NA	-Inf	NA	NA	FM Oe	Oe	Ca	NA	1
Anogam_AGAP005073-RA	0	1.97150253009085	0.0917248255234297	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005074-RA	NA	-0.0491020847921362	NA	NA	FM Oe	Oe	Ca	1	NA
Anogam_AGAP005075-RB	0.0063211518073889	2.04612406369282	0.084247258225324	0.116101910718062	FM Oe	Oe	Ca	0.884913685255106	0.878592533447717
Anogam_AGAP005075-RA	-0.00632115180738876	0.410079067933938	0.098703888334995	0.116101910718062	FM Oe	Oe	Ca	0.115086314744895	0.121407466552283
Anogam_AGAP005076-RA	0.00494399734522549	-Inf	0.0695825049701789	0.116101910718062	FM Oe	Oe	Ca	0.361976752277267	0.357032754932041
Anogam_AGAP005076-RB	-0.0734878416570432	-Inf	0.0377733598409543	0.116101910718062	FM Oe	Oe	Ca	0.467328605609372	0.540816447266415
Anogam_AGAP005076-RC	-0.00144410127558883	0.484647151834223	0.108175473579262	0.116101910718062	FM Oe	Oe	Ca	0.0792401504775361	0.0806842517531249
Anogam_AGAP005076-RD	0.0699879455874067	0.274715347056446	0.0493519441674975	0.116101910718062	FM Oe	Oe	Ca	0.0914544916358254	0.0214665460484187
Anogam_AGAP005077-RA	0	-0.458232911886999	0.0887337986041875	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005079-RC	0.0331642233900701	-Inf	0.0596421471172962	0.116101910718062	FM Oe	Oe	Ca	0.0386560470719105	0.0054918236818404
Anogam_AGAP005079-RD	-0.00207808500784899	0.688468639126241	0.0927218344965104	0.116101910718062	FM Oe	Oe	Ca	0.0264344229595476	0.0285125079673966
Anogam_AGAP005079-RE	0.0150152194625453	-Inf	0.0646123260437376	0.116101910718062	FM Oe	Oe	Ca	0.0150152194625453	0
Anogam_AGAP005079-RI	-0.0490589877192368	2.00981997163062	0.0573280159521436	0.116101910718062	FM Oe	Oe	Ca	0.618905989924927	0.667964977644164
Anogam_AGAP005079-RJ	-0.00585022840608166	0.701467614576152	0.0897308075772682	0.116101910718062	FM Oe	Oe	Ca	0.0161466234290893	0.0219968518351709
Anogam_AGAP005079-RK	-0.0181237983295611	1.32395346599764	0.0702891326021934	0.116101910718062	FM Oe	Oe	Ca	0.000149589533062786	0.0182733878626239
Anogam_AGAP005079-RA	0.00542400744608446	1.95332960616284	0.0787637088733799	0.116101910718062	FM Oe	Oe	Ca	0.00542400744608446	0
Anogam_AGAP005079-RB	-0.0299786213055277	0.637804605766846	0.0677966101694915	0.116101910718062	FM Oe	Oe	Ca	0.0101226418596526	0.0401012631651803
Anogam_AGAP005079-RF	-0.00679681068523949	2.06828461512832	0.0847457627118644	0.116101910718062	FM Oe	Oe	Ca	0.0593598051755679	0.0661566158608073
Anogam_AGAP005079-RG	0.0630121182929368	0.907841580611095	0.0503489531405782	0.116101910718062	FM Oe	Oe	Ca	0.20957704711274	0.146564928819803
Anogam_AGAP005079-RH	-0.00472903713814112	0.432357517194908	0.0922233300099701	0.116101910718062	FM Oe	Oe	Ca	0.000208606024872526	0.00493764316301365
Anogam_AGAP005081-RA	0	1.41328525744297	0.110667996011964	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005082-RA	0	1.06473706027209	0.102691924227318	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005088-RA	0	0.532528108114718	0.103190428713858	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005091-RB	0.00108060150480838	0.908837687553553	0.0962113659022931	0.116101910718062	FM Oe	Oe	Ca	0.0347225803525017	0.0336419788476933
Anogam_AGAP005091-RA	-0.0111044768906605	-0.261979603205134	0.084247258225324	0.116101910718062	FM Oe	Oe	Ca	0.772114997960321	0.783219474850982
Anogam_AGAP005091-RC	0.0172995008673698	0.134405771756555	0.0737786640079761	0.116101910718062	FM Oe	Oe	Ca	0.0461310090445227	0.0288315081771529
Anogam_AGAP005091-RD	-0.0404324846833916	1.61895331812445	0.0603190428713858	0.116101910718062	FM Oe	Oe	Ca	0.104099900452341	0.144532385135733
Anogam_AGAP005091-RE	0.0331568592018739	-Inf	0.0596421471172962	0.116101910718062	FM Oe	Oe	Ca	0.042931512190313	0.00977465298843912
Anogam_AGAP005093-RA	0	1.27555170470497	0.10468594217348	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005095-RA	0	0.702388113502148	0.0967098703888335	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005099-RA	0	1.04053845784137	0.112662013958126	0.116266714320325	FM Oe	Oe	Ca	1	1
Anogam_AGAP005100-RA	0	0.99841439716878	0.110169491525424	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005104-RA	0	-Inf	0.0825049701789264	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005105-RA	0	1.96514061286992	0.0907278165503489	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005106-RB	0.0606656622432855	1.0681090484501	0.0488534396809571	0.116101910718062	FM Oe	Oe	Ca	0.283509451156195	0.22284378891291
Anogam_AGAP005106-RA	-0.0606656622432854	1.58046263528404	0.0528414755732802	0.116101910718062	FM Oe	Oe	Ca	0.716490548843805	0.77715621108709
Anogam_AGAP005108-RA	0.013397376493949	1.42595864066213	0.0902293120638086	0.116101910718062	FM Oe	Oe	Ca	0.975944748545018	0.962547372051069
Anogam_AGAP005108-RB	-0.013397376493949	-Inf	0.0646123260437376	0.116101910718062	FM Oe	Oe	Ca	0.0240552514549822	0.0374526279489312
Anogam_AGAP005110-RA	0	-Inf	0.0825049701789264	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005111-RA	0.0267330952640365	0.35649315293295	0.0593220338983051	0.116101910718062	FM Oe	Oe	Ca	0.0668714204033906	0.0401383251393541
Anogam_AGAP005111-RB	-0.0267330952640364	-Inf	0.0606361829025845	0.116101910718062	FM Oe	Oe	Ca	0.933128579596609	0.959861674860646
Anogam_AGAP013744-RA	NA	1.44279281857732	NA	NA	FM Oe	Oe	Ca	NA	NA
Anogam_AGAP005116-RA	0	1.05429116819311	0.112163509471585	0.116126487752507	FM Oe	Oe	Ca	1	1
Anogam_AGAP005118-RA	0	1.11490155184273	0.10568295114656	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005121-RB	-0.0504792370915813	-Inf	0.0447316103379722	0.116101910718062	FM Oe	Oe	Ca	0.485253184078465	0.535732421170046
Anogam_AGAP005121-RA	0.0504792370915811	-Inf	0.0447316103379722	0.116101910718062	FM Oe	Oe	Ca	0.514746815921535	0.464267578829954
Anogam_AGAP005128-RA	0	0.341552163713931	0.110169491525424	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005130-RA	0	0.522569788663159	0.108673978065803	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005132-RA	0	-Inf	0.0825049701789264	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005134-RA	0	-Inf	0.0825049701789264	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005136-RA	0	-Inf	0.0825049701789264	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005141-RA	0	3.16606582116778	0.0890330188679245	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005142-RA	0	0.739406632438636	0.117148554336989	0.118283015977217	FM Oe	Oe	Ca	1	1
Anogam_AGAP005144-RA	0	2.27437809779202	0.106181455633101	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005145-RA	0	0.503834246955345	0.109670987038883	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005146-RA	0	1.45989548509928	0.100199401794616	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005148-RB	0	1.61000322150128	0.0977068793619142	0.116101910718062	FM Oe	Oe	Ca	0	0
Anogam_AGAP005148-RA	0	0.939182006954811	0.107676969092722	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005152-RA	0	-0.00701651339506029	0.0957128614157527	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005153-RA	0.00371686095861856	-Inf	0.0705765407554672	0.116101910718062	FM Oe	Oe	Ca	1	0.996283139041381
Anogam_AGAP005153-RB	-0.00371686095861862	0.849320139654394	0.094715852442672	0.116101910718062	FM Oe	Oe	Ca	0	0.00371686095861862
Anogam_AGAP005155-RA	0	-Inf	0.0825049701789264	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005161-RA	0	-Inf	0.0825049701789264	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005163-RA	0	-Inf	0.0825049701789264	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP028755-RA	0	0.69550565434454	0.0927218344965104	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005166-RB	-0.56227366633143	-Inf	0.000994035785288283	0.116101910718062	FM Oe	Oe	Ca	0.367748124900293	0.930021791231723
Anogam_AGAP005166-RA	0.56227366633143	-Inf	0.000994035785288283	0.116101910718062	FM Oe	Oe	Ca	0.632251875099707	0.0699782087682772
Anogam_AGAP005167-RA	0	-Inf	0.0825049701789264	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005168-RA	0	-Inf	0.0825049701789264	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005169-RA	0	1.29190052497396	0.094715852442672	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005172-RA	0	-0.192360623618581	0.103688933200399	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005175-RA	0.102203544689445	-Inf	0.0308151093439364	0.116101910718062	FM Oe	Oe	Ca	0.284514968841485	0.18231142415204
Anogam_AGAP005175-RB	-0.102203544689445	0.744827334248952	0.0413758723828515	0.116101910718062	FM Oe	Oe	Ca	0.715485031158515	0.81768857584796
Anogam_AGAP005176-RA	0	-0.186605982128772	0.103190428713858	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005177-RA	0	0.625789470456153	0.104187437686939	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005179-RA	0	0.237405528527709	0.0857427716849452	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005182-RA	NA	0.982508653339708	NA	NA	FM Oe	Oe	Ca	NA	NA
Anogam_AGAP005185-RA	NA	2.53686050314477	NA	NA	FM Oe	Oe	Ca	1	NA
Anogam_AGAP005187-RA	0	-0.0666887780552999	0.106181455633101	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005188-RA	0	1.32493989843903	0.0912263210368893	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005191-RA	0	1.91463104787141	0.094715852442672	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005193-RA	0	-Inf	0.0825049701789264	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005198-RA	0	0.288352193355093	0.100199401794616	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005202-RB	-0.00494078791515584	-0.0662495008556621	0.0982053838484546	0.116101910718062	FM Oe	Oe	Ca	0.84478875737881	0.849729545293966
Anogam_AGAP005202-RA	0.00494078791515573	1.04571974141729	0.102193419740778	0.116101910718062	FM Oe	Oe	Ca	0.15521124262119	0.150270454706034
Anogam_AGAP005206-RA	0	0.930476682071879	0.101196410767697	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005208-RA	0	0.43378357425146	0.098703888334995	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005210-RA	0	-Inf	0.0825049701789264	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005212-RA	0	-Inf	0.0825049701789264	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005216-RA	0	-Inf	0.0825049701789264	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005219-RA	0	1.76674514576177	0.0872382851445663	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005221-RA	0	-Inf	0.0825049701789264	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005222-RA	0.120231489995167	-Inf	0.0268389662027833	0.116101910718062	FM Oe	Oe	Ca	0.317074287157625	0.196842797162459
Anogam_AGAP005222-RB	-0.120231489995167	-Inf	0.0268389662027833	0.116101910718062	FM Oe	Oe	Ca	0.682925712842375	0.803157202837541
Anogam_AGAP005223-RA	0	-Inf	0.0825049701789264	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005227-RA	0	0.652112488217153	0.0957128614157527	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005237-RA	0	-1.06450006198002	0.0967098703888335	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005238-RA	0	0.612669786333428	0.102691924227318	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005240-RA	0	0.975835937751208	0.108673978065803	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005241-RA	0	0.284683489358097	0.0972083748753739	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005242-RA	0	2.02282317598388	0.0952143569292124	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005245-RC	0.00231786919674012	0.264414298373669	0.094715852442672	0.116101910718062	FM Oe	Oe	Ca	0.0514481924300639	0.0491303232333238
Anogam_AGAP005245-RF	-0.000782883211138865	0.590165857906692	0.0982053838484546	0.116101910718062	FM Oe	Oe	Ca	0.0202967643830902	0.0210796475942291
Anogam_AGAP005245-RE	0.00936497783986578	-Inf	0.0656063618290258	0.116101910718062	FM Oe	Oe	Ca	0.0252442680043335	0.0158792901644678
Anogam_AGAP005245-RL	-0.0250371055102136	1.33819285414867	0.0697906281156531	0.116101910718062	FM Oe	Oe	Ca	0.238993573016888	0.264030678527101
Anogam_AGAP005245-RA	0.00171331258536706	2.60322600738935	0.094715852442672	0.116101910718062	FM Oe	Oe	Ca	0.0465469222830539	0.0448336096976868
Anogam_AGAP005245-RB	-0.00738894287759877	0.831051464011599	0.0942173479561316	0.116101910718062	FM Oe	Oe	Ca	0.0313641353184646	0.0387530781960634
Anogam_AGAP005245-RG	0.00959199357986512	1.19922689518202	0.094715852442672	0.116101910718062	FM Oe	Oe	Ca	0.241090460167013	0.231498466587148
Anogam_AGAP005245-RJ	-0.00262076816716302	0.541481687687533	0.094715852442672	0.116101910718062	FM Oe	Oe	Ca	0.0407616890416318	0.0433824572087949
Anogam_AGAP005245-RH	-0.00849039020085982	1.43182998769504	0.0932203389830508	0.116101910718062	FM Oe	Oe	Ca	0.0439074478156288	0.0523978380164886
Anogam_AGAP005245-RI	-0.00493017191390577	1.2024352557256	0.107676969092722	0.116101910718062	FM Oe	Oe	Ca	0.0969820041078894	0.101912176021795
Anogam_AGAP005245-RD	-0.000593776784406433	0.710769477965163	0.100697906281157	0.116101910718062	FM Oe	Oe	Ca	0.0787982738469752	0.0793920506313817
Anogam_AGAP005245-RK	0.0268558854634483	-Inf	0.0606361829025845	0.116101910718062	FM Oe	Oe	Ca	0.0845662695849674	0.0577103841215191
Anogam_AGAP005247-RA	0	0.945945666919784	0.116650049850449	0.117947915387801	FM Oe	Oe	Ca	1	1
Anogam_AGAP005248-RA	NA	1.5267211885044	NA	NA	FM Oe	Oe	Ca	1	NA
Anogam_AGAP005250-RA	0	0.754760961181109	0.115154536390828	0.116963337445751	FM Oe	Oe	Ca	1	1
Anogam_AGAP005251-RA	0	1.10434905285331	0.100199401794616	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005253-RA	0	-Inf	0.0825049701789264	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005253-RB	0	0.831494602533922	0.106181455633101	0.116101910718062	FM Oe	Oe	Ca	0	0
Anogam_AGAP005257-RA	0	1.43588008686325	0.106679960119641	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005258-RA	0	0.513335568979646	0.109670987038883	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005261-RA	0	0.425753329184664	0.100697906281157	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005263-RA	0	1.25962805071049	0.108673978065803	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005267-RA	0	-Inf	0.0825049701789264	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005271-RA	0	-Inf	0.0825049701789264	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005272-RA	0	-Inf	0.0825049701789264	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005273-RA	NA	-Inf	NA	NA	FM Oe	Oe	Ca	1	NA
Anogam_AGAP005275-RA	0	-Inf	0.0825049701789264	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005279-RB	0.138331595276576	-Inf	0.0248508946322067	0.116101910718062	FM Oe	Oe	Ca	0.789063281060104	0.650731685783528
Anogam_AGAP005279-RA	-0.138331595276576	-Inf	0.0248508946322067	0.116101910718062	FM Oe	Oe	Ca	0.210936718939896	0.349268314216472
Anogam_AGAP005280-RA	0	-Inf	0.0825049701789264	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005282-RA	0	1.2740294155519	0.108175473579262	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005283-RA	NA	-Inf	NA	NA	FM Oe	Oe	Ca	NA	1
Anogam_AGAP005285-RA	0	0.506088319570649	0.106181455633101	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005288-RB	0.0723349238653228	0.445006317831505	0.0413758723828515	0.116101910718062	FM Oe	Oe	Ca	0.294257126561297	0.221922202695974
Anogam_AGAP005288-RA	-0.0439860827716167	-0.604794717623033	0.057826520438684	0.116101910718062	FM Oe	Oe	Ca	0.16957665960994	0.213562742381557
Anogam_AGAP005288-RC	-0.0283488410937063	0.371809781632289	0.0628115653040877	0.116101910718062	FM Oe	Oe	Ca	0.536166213828763	0.564515054922469
Anogam_AGAP005289-RA	0	-0.133581429614768	0.109670987038883	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005291-RA	0.028507597163951	-Inf	0.0606361829025845	0.116101910718062	FM Oe	Oe	Ca	0.759521112542457	0.731013515378506
Anogam_AGAP005291-RB	-0.0285075971639511	1.97248989398251	0.0583250249252243	0.116101910718062	FM Oe	Oe	Ca	0.240478887457543	0.268986484621494
Anogam_AGAP005293-RA	-0.0664493670076048	1.0420692232044	0.051345962113659	0.116101910718062	FM Oe	Oe	Ca	0.203034055354328	0.269483422361933
Anogam_AGAP005293-RB	0.0664493670076048	2.03300527907158	0.0503489531405782	0.116101910718062	FM Oe	Oe	Ca	0.796965944645672	0.730516577638067
Anogam_AGAP005294-RB	0.390203087944159	1.503012415452	0.00897308075772679	0.116101910718062	FM Oe	Oe	Ca	0.954844731718088	0.56464164377393
Anogam_AGAP005294-RA	-0.390203087944159	1.01209436744629	0.00797607178464604	0.116101910718062	FM Oe	Oe	Ca	0.0451552682819118	0.43535835622607
Anogam_AGAP005296-RA	0	-Inf	0.0825049701789264	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005297-RA	0	-Inf	0.0825049701789264	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005299-RA	0	2.00796468390605	0.0902293120638086	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005302-RA	0	1.53158748244556	0.10468594217348	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP029111-RA	NA	1.87032542305198	NA	NA	FM Oe	Oe	Ca	NA	1
Anogam_AGAP005305-RA	0	1.86793974747812	0.0882352941176471	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005307-RA	0	2.20785786221947	0.0932203389830508	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005309-RA	NA	1.49039155872242	NA	NA	FM Oe	Oe	Ca	NA	1
Anogam_AGAP005310-RA	NA	1.26312046494536	NA	NA	FM Oe	Oe	Ca	NA	1
Anogam_AGAP005313-RA	0	-Inf	0.0825049701789264	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005319-RA	0	0.159356321327853	0.0962113659022931	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005320-RA	0	-Inf	0.0825049701789264	0.116101910718062	FM Oe	Oe	Ca	1	1
Anogam_AGAP005322-RA	-0.0742017326611865	-Inf	0.0377733598409543	0.116101910718062	FM Oe	Oe	Ca	0.907013263853625	0.981214996514812
Anogam_AGAP005322-RB	0.0742017326611864	1.70349500023503	0.0453639082751745	0.116101910718062	FM Oe	Oe	Ca	0.0929867361463745	0.0187850034851881
