k3	k4	k5	k6	k7	k8	k9	k10	s01ACF	s02ACF	s03ACF	s04ACM	s05ACM	s06ACM	s07BCF	s08BCF	s09BCF	s10BCM	s11BCM	s12BCM
Anogam_AGAP005672-RA	3	4	2	1	1	1	4	4	0.51973655396614	0.660608099269958	0.7674370184243	0.744764268358465	0.87586032990413	0.965327107501516	0.526920739675578	0.373691814068516	0.436587594286729	0.687131886234885	0.662214835992169	0.999966145073953
Anogam_AGAP005712-RC	3	4	2	1	1	1	4	4	0.56410501177775	0.804029309482016	0.914730580053234	0.636691612251479	0.741165089641758	0.608070969575584	0.625206609551838	0.606963591427666	0.710789000613336	0.882497630648111	0.846468229556943	0.746423055386451
Anogam_AGAP005712-RA	2	3	5	4	7	3	5	8	0.159784920735921	0.148698985350419	0.052420621389233	0.166585439584618	0.22321489739924	0.34208718530226	0.168104655249187	0.224108742998755	0.210835651154044	0.0791673206565367	0.145257625215258	0.253576944613549
Anogam_AGAP005712-RB	2	3	1	3	3	7	9	8	0.276110067486329	0.047271705167565	0.0328487985575331	0.196722948163903	0.0356200129590025	0.0498418451221563	0.206688735198975	0.168927665573579	0.0783753482326196	0.038335048695352	0.00827414522779924	0
Anogam_AGAP005731-RA	3	2	3	6	6	6	7	1	0.951221611297042	1	1	1	1	1	1	1	1	1	1	1
Anogam_AGAP005731-RB	2	3	1	3	3	7	9	3	0.0487783887029585	0	0	0	0	0	0	0	0	0	0	0
Anogam_AGAP005742-RA	1	4	2	2	5	5	2	2	0.664210587911352	0.479761505494038	0.585444498623263	0.840395850416084	0.35929829095827	0.376415703313049	0.443042044439171	0.551717251824336	0.678107990473627	0.524637607894382	0.480535955523889	0.612611591253039
Anogam_AGAP005742-RB	1	1	4	5	4	8	1	10	0.335789412088648	0.520238494505962	0.414555501376737	0.159604149583916	0.64070170904173	0.623584296686951	0.556957955560829	0.448282748175664	0.321892009526373	0.475362392105618	0.519464044476111	0.387388408746961
Anogam_AGAP005762-RB	1	1	5	4	2	8	1	6	0.362046600351457	0.105101574725483	0.39056972670982	0.24385797387895	0.133750993483705	0.412827795121475	0.40186874412548	0.548966117622879	0.582304211881213	0.236458999598302	0.160052525840252	0.159195806531954
Anogam_AGAP005762-RA	3	4	2	1	1	1	4	4	0.637953399648543	0.894898425274516	0.60943027329018	0.75614202612105	0.866249006516295	0.587172204878525	0.59813125587452	0.451033882377121	0.417695788118787	0.763541000401699	0.839947474159748	0.840804193468046
Anogam_AGAP005773-RA	1	1	4	2	4	8	1	10	0.569723353589685	0.385909564839859	0.564306477083709	0.522178012760438	0.45067595880981	0.468413914214928	0.426154909006463	0.392523959759249	0.71098255650359	0.334654054575424	0.293177595987906	0.28171653932159
Anogam_AGAP005773-RB	1	4	4	2	5	5	2	2	0.430276646410315	0.614090435160141	0.435693522916291	0.477821987239562	0.54932404119019	0.531586085785072	0.573845090993537	0.607476040240751	0.28901744349641	0.665345945424576	0.706822404012094	0.71828346067841
Anogam_AGAP005828-RA	2	3	1	3	3	7	9	3	0.0855701227253626	0.0847586634033922	0.0344301898983406	0.046521895460902	0.0596331981585347	0.0338786856936419	0.00366158364782526	0.0121347635819	0.00598610631543656	0.0254202181467843	0.0245087066852904	0.0156070572715393
Anogam_AGAP005828-RB	1	4	4	5	5	5	1	10	0.485979167517965	0.530281794612746	0.352058921445111	0.331785596042833	0.363475219531593	0.473546090402568	0.571419650169715	0.622903952176565	0.410425510945786	0.522597565267381	0.634794405003781	0.587945848158045
Anogam_AGAP005828-RC	1	4	4	2	4	5	2	10	0.428450709756672	0.384959541983862	0.613510888656548	0.621692508496265	0.576891582309872	0.49257522390379	0.42491876618246	0.364961284241535	0.583588382738777	0.451982216585834	0.340696888310929	0.396447094570416
Anogam_AGAP005870-RA	2	3	1	3	3	7	9	3	0	0.0811997777985557	0	0	0	0	0	0	0.0911930429012834	0	0.101039291297991	0
Anogam_AGAP005870-RB	3	2	3	6	6	6	7	1	1	0.918800222201444	1	1	1	1	1	1	0.908806957098717	1	0.898960708702009	1
Anogam_AGAP005878-RB	3	2	3	6	6	6	7	1	0.82826615950189	0.760620534766124	0.839971944050926	0.948890564347027	1	0.90809401733289	1	0.640834775979544	1	0.785731096761132	0.841856084709955	0.973430123617179
Anogam_AGAP005878-RA	2	3	1	3	3	3	5	8	0.17173384049811	0.239379465233875	0.160028055949073	0.051109435652973	0	0.0919059826671104	0	0.359165224020456	0	0.214268903238868	0.158143915290045	0.0265698763828215
Anogam_AGAP005890-RA	2	3	1	3	3	7	9	3	0.0312547720637866	0.0421002812335037	0	0.0593999562889756	0.0411853745126733	0.0368821447969347	0.0394702452876762	0.0388129294186454	0.053705021285147	0.0381589308569521	0.049314159348998	0.0493987274616889
Anogam_AGAP005890-RB	3	2	3	6	6	6	7	1	0.968745227936213	0.957899718766496	1	0.940600043711024	0.958814625487327	0.963117855203065	0.960529754712324	0.961187070581355	0.946294978714853	0.961841069143048	0.950685840651002	0.950601272538311
Anogam_AGAP005928-RA	1	4	2	1	5	5	8	2	0.637021062983408	0.598329446134726	0.718801667406645	0.457763306030864	0.463648747314108	0.782340529075266	0.490606913607767	0.744003612269528	1	0.799358898056298	0.443744961293017	0.608660018878644
Anogam_AGAP005928-RB	1	1	4	5	4	4	6	6	0.362978937016592	0.401670553865274	0.281198332593355	0.542236693969136	0.536351252685892	0.217659470924734	0.509393086392232	0.255996387730472	0	0.200641101943702	0.556255038706983	0.391339981121356
Anogam_AGAP005942-RA	3	2	3	6	6	6	7	1	1	1	0	1	0.985919465193219	1	1	0.945916739308887	0.981086669043559	1	1	1
Anogam_AGAP005942-RB	2	3	1	3	3	7	9	3	0	0	1	0	0.0140805348067806	0	0	0.0540832606911132	0.0189133309564413	0	0	0
Anogam_AGAP005945-RA	1	1	4	2	4	5	2	2	0.297222689510723	0.360758359363879	0.0519154636668607	0.795851108340777	0.648234249115477	0.769269958658334	0.217673976722292	0.360156679443836	0.31919900039685	0.637697122618878	0.548727338634827	0.525264817610074
Anogam_AGAP005945-RB	1	4	4	2	5	5	8	10	0.702777310489277	0.639241640636121	0.948084536333139	0.204148891659223	0.351765750884523	0.230730041341666	0.782326023277708	0.639843320556164	0.68080099960315	0.362302877381122	0.451272661365173	0.474735182389926
Anogam_AGAP005949-RB	3	4	2	1	5	1	8	4	0.728553564998904	0.644552033447276	0.519867240371728	0.303294419512106	0.572526802865974	0.36232757448793	0.977564045502817	0.959898357624843	0.984999109176597	0.887357887729194	0.957066551702718	0.95109334989887
Anogam_AGAP005949-RA	2	1	5	4	4	4	6	7	0.271446435001096	0.355447966552724	0.480132759628272	0.696705580487894	0.427473197134026	0.63767242551207	0.0224359544971827	0.0401016423751569	0.0150008908234031	0.112642112270806	0.0429334482972822	0.0489066501011297
Anogam_AGAP005978-RA	2	1	5	4	2	2	3	5	0.176832012393831	0.234096574703597	0.178033039230184	0.12409500412371	0.307952413960083	0.293042271461421	0.281541887976085	0.252177959928327	0.240695540959985	0.400157021673185	0.484803614471625	0.439663372136726
Anogam_AGAP005978-RB	3	4	2	1	1	1	4	9	0.823167987606169	0.765903425296403	0.821966960769816	0.87590499587629	0.692047586039917	0.706957728538579	0.718458112023915	0.747822040071673	0.759304459040015	0.599842978326815	0.515196385528375	0.560336627863274
Anogam_AGAP006018-RB	1	1	4	5	2	8	1	10	0.56265059809512	0.168185341216813	0.323431439090885	0.109856925839639	0.315937772377547	0.101974216942538	0.183879726172083	0.70948639903563	0.759967251302565	0.283463421894683	0.820273971692582	0
Anogam_AGAP006018-RA	1	4	2	1	1	5	2	2	0.43734940190488	0.831814658783187	0.676568560909115	0.890143074160361	0.684062227622453	0.898025783057462	0.816120273827917	0.29051360096437	0.240032748697435	0.716536578105317	0.179726028307418	1
Anogam_AGAP006023-RA	3	4	2	1	1	1	4	4	0.512558256186983	0.965162551530608	0.25947141034159	1	1	0.670199743659903	0.590304846022168	0.395641326161029	0.501180376507729	1	1	1
Anogam_AGAP006023-RB	2	1	5	4	2	8	6	6	0.487441743813017	0.0348374484693921	0.740528589658411	0	0	0.329800256340097	0.409695153977832	0.604358673838971	0.498819623492271	0	0	0
Anogam_AGAP006042-RA	2	1	5	4	7	4	6	6	0.280061929890953	0.183923658534449	0.291226396437153	0.428936648407894	0.394525935120617	0.31024240698525	0.301682078776342	0.155110273133856	0.315195230615304	0.168977116864515	0.188277731565321	0.283337487388173
Anogam_AGAP006042-RB	3	4	2	1	1	1	4	4	0.719938070109047	0.816076341465551	0.708773603562847	0.571063351592106	0.605474064879383	0.68975759301475	0.698317921223658	0.844889726866144	0.684804769384695	0.831022883135485	0.811722268434679	0.716662512611827
Anogam_AGAP006068-RB	2	1	5	4	7	4	6	6	0.388880514436334	0.360117640185856	0.237718778318405	0.452858947882765	0.480524416350525	0.265039742328355	0	0.0451753873078138	0	0.109181736066633	0.290130546702306	0.247213760970619
Anogam_AGAP006068-RC	1	1	4	5	2	8	1	10	0.261036090751039	0.166743277304045	0.415533952094009	0.306866924788104	0.221586299638123	0.455749502708155	0.655822824408736	0.488860587728295	0.531500426275834	0.573298495573119	0.421227379811211	0.47424551254965
Anogam_AGAP006068-RA	1	1	4	5	2	8	1	6	0.350083394812627	0.473139082510098	0.346747269587586	0.240274127329132	0.297889284011352	0.279210754963491	0.344177175591264	0.465964024963892	0.468499573724166	0.317519768360248	0.288642073486482	0.278540726479731
Anogam_AGAP006083-RA	2	3	1	3	3	7	9	3	0	0	0	0.279096903656968	0	0	0	0	0	0	0	0
Anogam_AGAP006083-RB	3	2	3	6	6	6	7	1	1	1	1	0.720903096343032	1	1	1	1	1	1	1	1
Anogam_AGAP006097-RA	3	2	3	6	6	6	7	1	0.848464340707572	0.93015996972514	0.97212757818321	0.919640938521698	0.88596994466896	0.857410553190027	0.947860042570643	0.906921846046575	0.809641591265561	0.905554038143039	0.862711592214852	0.817539922841128
Anogam_AGAP006097-RB	2	3	1	3	3	3	5	8	0.151535659292428	0.0698400302748604	0.0278724218167898	0.0803590614783017	0.11403005533104	0.142589446809973	0.0521399574293566	0.0930781539534247	0.190358408734439	0.0944459618569607	0.137288407785148	0.182460077158873
Anogam_AGAP006133-RA	1	4	2	2	5	5	2	2	0.570038541289145	0.685304054977541	0.789607399249985	0.641956280977467	0.475646198904579	0.463908187932681	0.505035535237295	0.513847219157089	0.555436209542728	0.785311394879673	0.489314220237288	0.63372023746183
Anogam_AGAP006133-RB	1	1	4	5	2	8	1	10	0.429961458710855	0.314695945022459	0.210392600750015	0.358043719022533	0.524353801095421	0.536091812067319	0.494964464762705	0.486152780842911	0.444563790457272	0.214688605120327	0.510685779762712	0.36627976253817
Anogam_AGAP006141-RB	1	1	5	4	7	4	6	6	0.289031826901008	0.344771794405812	0.3380329460046	0.359482939287346	0.278436783402948	0.296352892617875	0.101190094746544	0.244082361321784	0.335321384910516	0.289496006249895	0.293056263956226	0.281773637804171
Anogam_AGAP006141-RA	3	4	2	1	1	1	4	4	0.710968173098992	0.655228205594188	0.6619670539954	0.640517060712654	0.721563216597052	0.703647107382125	0.898809905253456	0.755917638678216	0.664678615089484	0.710503993750105	0.706943736043774	0.718226362195829
Anogam_AGAP006179-RA	2	3	1	3	3	7	9	3	0	0.116041880820094	0	0	0	0	0	0	0	0	0	0.0705098879286851
Anogam_AGAP006179-RC	1	1	4	5	4	4	3	5	0.0736569632277828	0.39781270737642	0	1	1	0	0.186801049090595	0.195004527880729	0.161776072494663	0.429121532392851	0.457781484826343	0.364128716916494
Anogam_AGAP006179-RB	1	4	2	1	5	5	8	9	0.926343036772217	0.486145411803486	1	0	0	1	0.813198950909405	0.804995472119271	0.838223927505337	0.570878467607149	0.542218515173657	0.565361395154821
Anogam_AGAP006188-RB	3	4	2	1	1	1	4	4	0.586831020369199	0.647076293162068	0.959176061054327	0.940234536691997	0.856447398935199	0.843615715979607	0.940486508408698	0.630674061757272	0.48205413732361	0.675326844834962	0.782871506794267	0.605247561610838
Anogam_AGAP006188-RA	2	1	5	4	7	3	5	6	0.413168979630801	0.352923706837932	0.040823938945673	0.0597654633080031	0.143552601064801	0.156384284020393	0.0595134915913016	0.369325938242728	0.51794586267639	0.324673155165038	0.217128493205733	0.394752438389162
Anogam_AGAP006206-RA	2	3	1	3	3	7	9	3	0.057156543904629	0.323641577299951	0.239924636409389	0.136930053549603	0.0266616715259505	0.0675606065484047	0	0.00242196486402234	0.000381587275648178	0.0761448284854901	0.0970772874595249	0.0634733666169198
Anogam_AGAP006206-RB	3	2	3	6	6	6	7	1	0.942843456095371	0.676358422700049	0.760075363590611	0.863069946450397	0.97333832847405	0.932439393451595	1	0.997578035135978	0.999618412724352	0.92385517151451	0.902922712540475	0.93652663338308
Anogam_AGAP006216-RA	3	2	3	6	6	6	7	1	0.922109347639683	0.93316744094454	0.929980250732783	0.911515639855263	0.910869358401002	0.911730793215202	0.910915694246569	0.935942457386355	0.870365455689235	0.838104042931329	0.776750560941535	0.880863142147303
Anogam_AGAP006216-RB	2	3	1	3	3	7	5	8	0.0778906523603166	0.0668325590554598	0.0700197492672165	0.0884843601447366	0.0891306415989979	0.0882692067847984	0.0890843057534313	0.0640575426136451	0.129634544310765	0.161895957068671	0.223249439058465	0.119136857852697
Anogam_AGAP006254-RA	1	1	4	5	2	8	1	10	0.450455405926802	0.433542816661885	0.407979142800428	0.367760633133869	0.401400813704624	0.414635662220345	0.491762769206971	0.436808816529205	0.478060409826308	0.418065310813643	0.300369978258288	0.239091678477681
Anogam_AGAP006254-RC	1	1	5	4	2	8	1	6	0.295779759562406	0.241294229200111	0.24738295624499	0.303669031594899	0.299551415339894	0.213526447271322	0.341374506596553	0.326535330789119	0.351145159321631	0.337641440835861	0.317319369495531	0.344179269292341
Anogam_AGAP006254-RB	1	1	5	4	7	4	6	6	0.253764834510792	0.325162954138004	0.344637900954581	0.328570335271232	0.299047770955482	0.371837890508333	0.166862724196476	0.236655852681676	0.170794430852061	0.244293248350496	0.382310652246181	0.416729052229978
Anogam_AGAP006260-RD	3	4	2	1	1	5	4	2	0.730361139110666	0	0.662486780641013	1	0.491077425691153	0.866225877830966	0.764690355397042	0.660813032539796	0.639377684361176	0.745864817513599	0.738755937833031	0.680971965049165
Anogam_AGAP006260-RA	2	3	1	3	3	7	9	3	0	0	0.337513219358987	0	0.31456118284858	0.133774122169034	0.0150138403145885	0	0.0612563906120789	0.0375430477086874	0	0.0158683468453273
Anogam_AGAP006260-RB	2	3	1	3	3	7	9	8	0.062307613466795	0	0	0	0.194361391460267	0	0.0848210788739518	0.11046028945267	0.13132163845468	0.143773890746429	0.198217905685287	0.117394589599567
Anogam_AGAP006260-RC	2	3	5	4	7	3	5	8	0.207331247422539	1	0	0	0	0	0.135474725414417	0.228726678007534	0.168044286572065	0.0728182440312852	0.0630261564816811	0.185765098505941
Anogam_AGAP006346-RA	2	3	1	3	3	3	5	8	0.120036114538188	0.00217591202476542	0.0455977845702418	0.0557400587240957	0.0225049121945439	0.0439966960026765	0.172598945152797	0.398978847305413	0.343766970409785	0.032720755736749	0.0639585500208	0.0153407646482205
Anogam_AGAP006346-RB	2	1	5	4	7	4	6	6	0.149390149704459	0.279904641834487	0.349680981011525	0.428553376314301	0.387413315673643	0.404388485076006	4.24123967703469e-07	0	0.156233071063647	0.247670231397885	0.300192709006686	0.282291692633227
Anogam_AGAP006346-RC	1	4	2	1	5	5	8	2	0.730573735757353	0.717919446140748	0.604721234418233	0.515706564961604	0.590081772131813	0.551614818921317	0.827400630723235	0.601021152694587	0.499999958526568	0.719609012865366	0.635848740972514	0.702367542718553
Anogam_AGAP006347-RA	3	2	3	6	6	6	7	1	0.888888964322836	0.794117718315579	0.800000215052954	1	1	0.857142857142857	1	1	1	0.846153902950744	0.84210535103341	0.574468106894294
Anogam_AGAP006347-RB	2	3	1	3	3	3	5	8	0.111111035677164	0.205882281684421	0.199999784947046	0	0	0.142857142857143	0	0	0	0.153846097049256	0.15789464896659	0.425531893105706
Anogam_AGAP006366-RB	2	3	1	3	3	7	9	3	0.02511965811412	0.0269838059313455	0.0703767262003101	0.0335545028295509	0.0653667885102772	0.0220727626341123	0.0277271195076518	0.0371965940735254	0.0274168509703997	0.0301899020455408	0.0134101165707184	0.0201588131191497
Anogam_AGAP006366-RC	1	4	2	2	5	5	2	2	0.580303554184088	0.713089587789102	0.651753506521395	0.627363834484878	0.588133703212944	0.632630621814177	0.371895885520912	0.620561538955193	0.669962647619945	0.402137505588144	0.506825714030796	0.807835845561374
Anogam_AGAP006366-RD	2	3	1	3	7	3	5	8	0.122132900024412	0.117390647675166	0.00171206709014789	0.0902271491172373	0.145908898268913	0.131677438704239	0.360850105626015	0.152650321086058	0.117566637074568	0.261630195421546	0.175725957739385	0.0299036478850045
Anogam_AGAP006366-RA	2	1	5	4	7	3	5	6	0.27244388767738	0.130550364875279	0.276157700188147	0.248854513568334	0.200590610007865	0.213619176847473	0.239523824646838	0.189572109855233	0.185052485024212	0.306042396944769	0.298420232769961	0.142101693434472
Anogam_AGAP006366-RE	2	3	1	3	3	7	9	3	0	0.0119855937291077	0	0	0	0	3.0646985823479e-06	1.94360299903112e-05	1.37931087575719e-06	0	0.00561797888914101	0
Anogam_AGAP006441-RA	1	1	4	2	2	8	1	10	0.546690717874423	0.199029968766374	0.444104711852448	0.200594000689551	0.307282543861158	0.934315200568092	0.695824491327689	0.65588282563804	0.578575584372698	0.34546509485637	0.268273664931794	0.296057335661199
Anogam_AGAP006441-RB	1	4	4	2	5	5	2	2	0.453309282125577	0.800970031233626	0.555895288147552	0.799405999310449	0.692717456138842	0.0656847994319085	0.304175508672311	0.34411717436196	0.421424415627302	0.65453490514363	0.731726335068206	0.703942664338801
Anogam_AGAP006448-RB	2	3	1	3	3	7	9	3	0.032622887164984	0.0965192591144458	0.0437191443105105	0.0227730002493996	0.0139798775849978	0.0412466155164737	0.0165977021576777	0.0795610682565805	0.0983183814652247	0.0708919050714531	0.0295420193020576	0.0499886470248954
Anogam_AGAP006448-RC	2	3	1	3	3	7	9	3	0.0150348291417954	0.0576018951624458	0.0406740693236761	0.0799265750823624	0.0175627966470971	0.0217506109213932	0	0	0.00943885882018984	0.00423152581598172	0.0105964511232428	0.0183018547080798
Anogam_AGAP006448-RD	2	3	1	3	3	7	9	3	0	0	0.00698635719829541	0	0.0844149287578423	0	0	0	0	0.0281591824245865	0.0163488904190552	0.00501866826244326
Anogam_AGAP006448-RA	3	2	3	6	6	6	7	1	0.952342283693221	0.845878845723108	0.908620429167518	0.897300424668238	0.884042397010063	0.937002773562133	0.983402297842322	0.92043893174342	0.892242759714585	0.896717386687979	0.943512639155644	0.926690830004582
Anogam_AGAP006480-RA	3	4	2	1	1	1	4	4	0.90712352784985	1	0	0.744812047972588	0.773648562717127	0.892729337933301	0.725077018694211	0.619622824870587	0.696232513339055	0.78990926390984	0.800005331362327	0.701600077112726
Anogam_AGAP006480-RB	2	1	5	4	2	8	6	6	0.0928764721501504	0	1	0.255187952027412	0.226351437282873	0.107270662066699	0.274922981305789	0.380377175129413	0.303767486660945	0.21009073609016	0.199994668637673	0.298399922887274
Anogam_AGAP006508-RB	3	2	3	6	6	6	7	1	0.971307306351449	0.975029571054227	0.972859650273401	0.967535422468036	0.979448335409305	0.990214220392276	0.965241024812399	0.944551655183393	0.952194588231383	0.97004761492249	0.966969622847836	0.961799037731916
Anogam_AGAP006508-RA	2	3	1	3	3	7	9	3	0.028692693648551	0.0249704289457727	0.0271403497265986	0.0324645775319643	0.0205516645906946	0.00978577960772442	0.034758975187601	0.0554483448166071	0.0478054117686171	0.0299523850775095	0.0330303771521637	0.0382009622680842
Anogam_AGAP006534-RB	2	1	5	4	7	3	5	6	0.262009487742872	0.25179564900864	0.122297327908967	0.203648854047	0.183153429158199	0.2177904180151	0.287321186246249	0.276836549061179	0.445054037028823	0.317128483775829	0.286443947698216	0.277513865472367
