event	freq_diff	mean_logtpm	pval	pval.corr	comparison	group.i	group.j	mean_freq.i	mean_freq.j
Anogam_AGAP005769-RA	0	0.850371453453956	0.104187437686939	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005771-RA	0	1.6073524435797	0.0927218344965104	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005773-RA	-0.00324067658534988	2.1609512304991	0.0892323030907278	0.12064369979008	OeCa F	OecyF	BulkF	0.506646465171084	0.509887141756434
Anogam_AGAP005773-RB	0.00324067658534982	3.0610751068163	0.0882352941176471	0.12064369979008	OeCa F	OecyF	BulkF	0.493353534828916	0.490112858243566
Anogam_AGAP005776-RA	0	0.770450759890475	0.102193419740778	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005778-RA	0	1.81199927262581	0.0962113659022931	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005782-RA	0	1.34081273432563	0.112163509471585	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005784-RA	0	2.86585665785745	0.0932203389830508	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005785-RA	0	2.86694419708521	0.0927218344965104	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005786-RA	NA	1.01690353758851	NA	NA	OeCa F	OecyF	BulkF	1	NA
Anogam_AGAP005787-RA	NA	-Inf	NA	NA	OeCa F	OecyF	BulkF	NA	NA
Anogam_AGAP028396-RA	0	0.602289610168101	0.10468594217348	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005788-RA	0	0.1838616508078	0.0892323030907278	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005789-RA	0	0.938057852013763	0.103688933200399	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005790-RA	NA	0.0734047512951294	NA	NA	OeCa F	OecyF	BulkF	NA	NA
Anogam_AGAP005792-RA	NA	0.759806589668536	NA	NA	OeCa F	OecyF	BulkF	NA	NA
Anogam_AGAP005794-RA	0	1.10435768709042	0.101694915254237	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005795-RA	0	0.805267751127703	0.10468594217348	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005796-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005797-RA	0	0.841972709039541	0.109670987038883	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005800-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005802-RA	0	0.22267274824876	0.0932203389830508	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005803-RA	0	3.15297730383572	0.0898989898989899	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP028981-RA	NA	1.82388442234139	NA	NA	OeCa F	OecyF	BulkF	NA	NA
Anogam_AGAP005805-RA	NA	0.914612931161832	NA	NA	OeCa F	OecyF	BulkF	NA	NA
Anogam_AGAP005809-RA	0	1.94216984980432	0.094715852442672	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005812-RA	0	1.07099521458282	0.102691924227318	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005815-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005817-RA	0	0.164690622348561	0.0897308075772682	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005820-RA	0	1.24153501829688	0.101694915254237	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005821-RA	0	1.3898492667257	0.108175473579262	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005823-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005825-RA	0	0.271540014986576	0.0887337986041875	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005828-RA	0.0609921741606445	-Inf	0.0447316103379722	0.12064369979008	OeCa F	OecyF	BulkF	0.0682529920090318	0.00726081784838729
Anogam_AGAP005828-RB	-0.0788097432387481	0.861967881985101	0.0498504486540379	0.12064369979008	OeCa F	OecyF	BulkF	0.456106627858607	0.534916371097355
Anogam_AGAP005828-RC	0.0178175690781035	2.57799940195689	0.0692921236291127	0.12064369979008	OeCa F	OecyF	BulkF	0.475640380132361	0.457822811054257
Anogam_AGAP005830-RA	0	1.40480246181244	0.11864406779661	0.120736507837915	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005831-RA	0	1.25932594816232	0.0967098703888335	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005833-RA	0	1.42406408927136	0.11814556331007	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005834-RA	0	0.950264160042524	0.114157527417747	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005835-RA	0	0.255837577860376	0.0957128614157527	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005836-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005837-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005838-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005839-RA	0	1.46993099268781	0.103688933200399	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005842-RA	0	1.07497623170592	0.104187437686939	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005845-RA	0	0.369782168415939	0.10518444666002	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005847-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005848-RA	0	2.77457817083631	0.0932203389830508	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005849-RA	0	1.95727383016468	0.0927218344965104	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005850-RA	NA	1.42801295869105	NA	NA	OeCa F	OecyF	BulkF	NA	NA
Anogam_AGAP005852-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP028450-RA	NA	-Inf	NA	NA	OeCa F	OecyF	BulkF	1	NA
Anogam_AGAP005856-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005858-RA	0	0.257332586000029	0.0957128614157527	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005859-RA	0	-0.0233409101439011	0.103688933200399	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005860-RA	0	1.52880992614248	0.109670987038883	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005862-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005863-RA	0	1.07930701518061	0.102193419740778	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005866-RA	0	0.156096148730466	0.0877367896311067	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005870-RA	-0.00333108836757589	1.70382766779479	0.0927218344965104	0.12064369979008	OeCa F	OecyF	BulkF	0.0270665925995186	0.0303976809670945
Anogam_AGAP005870-RB	0.0033310883675759	0.750690250425028	0.104187437686939	0.12064369979008	OeCa F	OecyF	BulkF	0.972933407400481	0.969602319032906
Anogam_AGAP005874-RA	0	-0.213209693780044	0.102691924227318	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005878-RB	-0.0706587125535341	0.491910352870737	0.0418743768693918	0.12064369979008	OeCa F	OecyF	BulkF	0.809619546106314	0.880278258659848
Anogam_AGAP005878-RA	0.070658712553534	1.3618644659278	0.0478564307078764	0.12064369979008	OeCa F	OecyF	BulkF	0.190380453893686	0.119721741340152
Anogam_AGAP005881-RA	0	1.75923198563017	0.0847457627118644	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005882-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005885-RA	0	0.164706787237988	0.0897308075772682	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005890-RA	-0.0195443808980594	0.716255702305369	0.080259222333001	0.12064369979008	OeCa F	OecyF	BulkF	0.0244516844324301	0.0439960653304895
Anogam_AGAP005890-RB	0.0195443808980594	0.663133458613134	0.0707876370887338	0.12064369979008	OeCa F	OecyF	BulkF	0.97554831556757	0.956003934669511
Anogam_AGAP028260-RA	NA	1.16123379643843	NA	NA	OeCa F	OecyF	BulkF	NA	NA
Anogam_AGAP005892-RA	0	1.1555686163463	0.10518444666002	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005894-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005896-RA	NA	-0.0912069067628413	NA	NA	OeCa F	OecyF	BulkF	NA	NA
Anogam_AGAP005899-RA	0	1.33233195984351	0.0982053838484546	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005903-RA	NA	0.49948637514779	NA	NA	OeCa F	OecyF	BulkF	0.227544585584446	NA
Anogam_AGAP005903-RB	NA	2.4165405819249	NA	NA	OeCa F	OecyF	BulkF	0.772455414415554	NA
Anogam_AGAP005906-RA	0	0.652188224283368	0.0992023928215354	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005907-RA	0	0.518340750541304	0.100199401794616	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005909-RA	0	1.79492131303393	0.0917248255234297	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005911-RA	0	0.889109561058246	0.117148554336989	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005912-RA	0	0.0289196613029804	0.107178464606181	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005913-RA	0	1.28035079578388	0.0957128614157527	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005915-RA	0	0.220856929856928	0.0922233300099701	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005916-RA	0	0.0361486057856553	0.106181455633101	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005922-RA	0	0.836923928053448	0.107676969092722	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005924-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005925-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005926-RA	0	0.0421804303867158	0.107676969092722	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005928-RA	-0.0934861164508392	-Inf	0.0347912524850895	0.12064369979008	OeCa F	OecyF	BulkF	0.651384058841593	0.744870175292432
Anogam_AGAP005928-RB	0.0934861164508392	1.67663838887442	0.0468594217347956	0.12064369979008	OeCa F	OecyF	BulkF	0.348615941158407	0.255129824707568
Anogam_AGAP005929-RA	0	-0.10245670617956	0.101196410767697	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005930-RA	NA	1.56689852370933	NA	NA	OeCa F	OecyF	BulkF	NA	NA
Anogam_AGAP005932-RA	0	0.577503639092372	0.0997008973080758	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005933-RA	0	-0.248742857278725	0.10518444666002	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005936-RA	0	0.29423146994568	0.0897308075772682	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005938-RA	0	0.015112448100353	0.10518444666002	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005939-RA	0	3.33003283852649	0.089711417816813	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005941-RA	0	1.03662470242971	0.112662013958126	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005942-RA	-0.309001136117482	-Inf	0.00596421471172964	0.12064369979008	OeCa F	OecyF	BulkF	0.666666666666667	0.975667802784149
Anogam_AGAP005942-RB	0.309001136117482	-Inf	0.00596421471172964	0.12064369979008	OeCa F	OecyF	BulkF	0.333333333333333	0.0243321972158515
Anogam_AGAP005944-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005945-RA	-0.0623777146738383	-Inf	0.0447316103379722	0.12064369979008	OeCa F	OecyF	BulkF	0.236632170847154	0.299009885520993
Anogam_AGAP005945-RB	0.0623777146738382	-Inf	0.0447316103379722	0.12064369979008	OeCa F	OecyF	BulkF	0.763367829152846	0.700990114479007
Anogam_AGAP005946-RA	0	0.688144571445743	0.098703888334995	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005949-RB	-0.343162891162117	0.71483517950386	0.00897308075772679	0.12064369979008	OeCa F	OecyF	BulkF	0.630990946272636	0.974153837434752
Anogam_AGAP005949-RA	0.343162891162117	-Inf	0.00497017892644136	0.12064369979008	OeCa F	OecyF	BulkF	0.369009053727364	0.0258461625652475
Anogam_AGAP005951-RA	NA	-Inf	NA	NA	OeCa F	OecyF	BulkF	NA	1
Anogam_AGAP005954-RA	0	0.855552999426178	0.10568295114656	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005956-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005958-RA	0	0.973067852196363	0.115653040877368	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005960-RA	0	1.98414644348737	0.0952143569292124	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005962-RA	0	0.635275335433742	0.106679960119641	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005963-RA	0	0.989892842580904	0.11814556331007	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005964-RB	0	0.774028268849061	0.103190428713858	0.12064369979008	OeCa F	OecyF	BulkF	0	0
Anogam_AGAP005964-RA	0	0.881438207592343	0.116151545363908	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005966-RA	NA	1.07777803689517	NA	NA	OeCa F	OecyF	BulkF	NA	NA
Anogam_AGAP005968-RA	NA	0.896519084579796	NA	NA	OeCa F	OecyF	BulkF	NA	NA
Anogam_AGAP005970-RA	0	1.92233007889963	0.0937188434695913	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005971-RA	0	1.07655020400262	0.101694915254237	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005973-RA	0	0.974470603533942	0.113659022931206	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005975-RA	0	0.854995036825806	0.10468594217348	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP028397-RA	0	1.62466696674156	0.10518444666002	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005978-RA	-0.0618179208455948	0.356626028482552	0.0458624127617149	0.12064369979008	OeCa F	OecyF	BulkF	0.196320542109204	0.258138462954799
Anogam_AGAP005978-RB	0.0618179208455948	1.13865190556646	0.0523429710867398	0.12064369979008	OeCa F	OecyF	BulkF	0.803679457890796	0.741861537045201
Anogam_AGAP005981-RA	0	0.55534760162709	0.106679960119641	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005983-RA	0	1.39587304715412	0.111166500498504	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005990-RA	0	0.722162743259158	0.111665004985045	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005992-RA	0	1.21012876263197	0.115154536390828	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005993-RA	0	1.00108116159361	0.115653040877368	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005994-RA	NA	1.61644760889698	NA	NA	OeCa F	OecyF	BulkF	NA	NA
Anogam_AGAP005995-RA	0	1.61946319817278	0.0982053838484546	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005996-RA	0	0.894700984331296	0.112662013958126	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005997-RA	NA	-0.212719561299398	NA	NA	OeCa F	OecyF	BulkF	NA	NA
Anogam_AGAP005998-RA	0	0.00052332058993722	0.107178464606181	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP005999-RA	0	0.194193789906143	0.0877367896311067	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP006000-RA	0	0.858450688018534	0.107676969092722	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP006001-RA	0	-0.372051965386748	0.0967098703888335	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP006003-RA	NA	0.758412550921722	NA	NA	OeCa F	OecyF	BulkF	1	NA
Anogam_AGAP006004-RA	NA	0.730563609752252	NA	NA	OeCa F	OecyF	BulkF	1	NA
Anogam_AGAP006005-RA	NA	0.819195385425566	NA	NA	OeCa F	OecyF	BulkF	NA	NA
Anogam_AGAP006006-RA	NA	2.10702307998791	NA	NA	OeCa F	OecyF	BulkF	NA	1
Anogam_AGAP006009-RA	NA	2.07489681869207	NA	NA	OeCa F	OecyF	BulkF	NA	1
Anogam_AGAP006010-RA	NA	1.08201337998538	NA	NA	OeCa F	OecyF	BulkF	NA	NA
Anogam_AGAP006012-RA	NA	0.17829402976034	NA	NA	OeCa F	OecyF	BulkF	NA	NA
Anogam_AGAP006015-RA	0	1.51362492287352	0.103688933200399	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP006016-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP006017-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP006018-RB	-0.19968866603582	0.999743368982052	0.0189431704885344	0.12064369979008	OeCa F	OecyF	BulkF	0.351422459467606	0.551111125503426
Anogam_AGAP006018-RA	0.19968866603582	-Inf	0.0129224652087475	0.12064369979008	OeCa F	OecyF	BulkF	0.648577540532394	0.448888874496574
Anogam_AGAP006020-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP006022-RA	0	2.36598825110222	0.094715852442672	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP006023-RA	0.0833552231227515	1.30717535191944	0.0358923230309073	0.12064369979008	OeCa F	OecyF	BulkF	0.579064072686393	0.495708849563642
Anogam_AGAP006023-RB	-0.0833552231227516	1.15512238387889	0.0448654037886341	0.12064369979008	OeCa F	OecyF	BulkF	0.420935927313607	0.504291150436358
Anogam_AGAP006024-RA	0	0.494483113481429	0.094715852442672	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP006025-RA	0	1.92775064127503	0.0887337986041875	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP006026-RA	0	1.18820865564827	0.106181455633101	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP006030-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP006032-RA	NA	-Inf	NA	NA	OeCa F	OecyF	BulkF	1	NA
Anogam_AGAP006033-RA	NA	-Inf	NA	NA	OeCa F	OecyF	BulkF	NA	NA
Anogam_AGAP006034-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP006039-RA	0	-0.494181600865808	0.0922233300099701	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP006040-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP006042-RA	-0.00559186588764921	0.19057204437188	0.0812562313060817	0.12064369979008	OeCa F	OecyF	BulkF	0.251737328287518	0.257329194175168
Anogam_AGAP006042-RB	0.00559186588764915	-Inf	0.0725646123260437	0.12064369979008	OeCa F	OecyF	BulkF	0.748262671712481	0.742670805824832
Anogam_AGAP029130-RA	0	-0.106196098747379	0.103190428713858	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP029102-RA	0	3.08476486244984	0.0932203389830508	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP006045-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP006047-RA	0	1.9180099691885	0.0977068793619142	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP006048-RA	0	1.35627107183377	0.110667996011964	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP006049-RA	0	1.90513545671606	0.0952143569292124	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP006050-RA	0	1.21371569530411	0.110667996011964	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP029185-RA	0	0.0949129497562395	0.100199401794616	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP006055-RA	0	2.0260142841958	0.0912263210368893	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP006057-RA	0	1.38843743476296	0.108673978065803	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP006058-RA	0	0.574670432966396	0.10518444666002	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP006059-RA	0	1.54840958437894	0.100697906281157	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP006060-RA	NA	-Inf	NA	NA	OeCa F	OecyF	BulkF	NA	NA
Anogam_AGAP006062-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP006064-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP006068-RB	0.313847181877594	-Inf	0.00596421471172964	0.12064369979008	OeCa F	OecyF	BulkF	0.328905644313532	0.0150584624359379
Anogam_AGAP006068-RC	-0.277623506087924	-Inf	0.00894632206759444	0.12064369979008	OeCa F	OecyF	BulkF	0.281104440049698	0.558727946137622
Anogam_AGAP006068-RA	-0.03622367578967	-Inf	0.0536779324055666	0.12064369979008	OeCa F	OecyF	BulkF	0.38998991563677	0.42621359142644
Anogam_AGAP006069-RA	0	-0.187997524901151	0.109172482552343	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP006072-RA	0	1.51099036653945	0.10568295114656	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP006074-RA	NA	1.36965031510456	NA	NA	OeCa F	OecyF	BulkF	1	NA
Anogam_AGAP006082-RA	0	1.14163565010338	0.103688933200399	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP006083-RA	0	0.630024885046209	0.10468594217348	0.12064369979008	OeCa F	OecyF	BulkF	0	0
Anogam_AGAP006083-RB	0	0.950442258437877	0.115154536390828	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP006085-RA	0	0.034860629726806	0.106181455633101	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP006087-RA	NA	0.333376428665935	NA	NA	OeCa F	OecyF	BulkF	NA	NA
Anogam_AGAP006088-RA	0	1.22250440842168	0.111166500498504	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP006090-RA	0	1.42487026573534	0.11814556331007	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP006092-RA	0	2.25681245925471	0.0877367896311067	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP006093-RA	0	0.51307337845254	0.098703888334995	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP006095-RA	NA	1.20594350561418	NA	NA	OeCa F	OecyF	BulkF	1	NA
Anogam_AGAP006096-RA	0	-0.119942455807062	0.106181455633101	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP006097-RA	0.0287761362443808	0.0068503138944701	0.0677966101694915	0.12064369979008	OeCa F	OecyF	BulkF	0.916917296205307	0.888141159960927
Anogam_AGAP006097-RB	-0.0287761362443807	-Inf	0.0556660039761431	0.12064369979008	OeCa F	OecyF	BulkF	0.0830827037946926	0.111858840039073
Anogam_AGAP006100-RA	0	-0.745865555948274	0.104187437686939	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP006105-RA	0	1.58553772071647	0.0937188434695913	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP006109-RA	0	1.50370428677241	0.101694915254237	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP028452-RA	0	0.930570914799303	0.100697906281157	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP006118-RA	0	0.951346259356489	0.117148554336989	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP006119-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP006120-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP006121-RA	0	1.10423584277777	0.101196410767697	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP006127-RA	0	0.261044771421227	0.0962113659022931	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP006129-RA	0	2.43818316297097	0.0992023928215354	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP006130-RA	0	1.1724943099379	0.10518444666002	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP006132-RA	0	2.53693148587855	0.0992023928215354	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP006133-RA	0.15687701052652	2.52180133983396	0.0219341974077767	0.12064369979008	OeCa F	OecyF	BulkF	0.681649998505557	0.524772987979037
Anogam_AGAP006133-RB	-0.15687701052652	-Inf	0.0178926441351889	0.12064369979008	OeCa F	OecyF	BulkF	0.318350001494443	0.475227012020963
Anogam_AGAP006134-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP006136-RA	0	1.84732796352845	0.0927218344965104	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP006141-RB	0.0970809087775253	1.23954980466891	0.0358923230309073	0.12064369979008	OeCa F	OecyF	BulkF	0.32394552243714	0.226864613659615
Anogam_AGAP006141-RA	-0.0970809087775255	1.64622544599072	0.0423728813559322	0.12064369979008	OeCa F	OecyF	BulkF	0.67605447756286	0.773135386340385
Anogam_AGAP006143-RE	-0.344313998200847	-0.558025533318523	0.0109670987038883	0.12064369979008	OeCa F	OecyF	BulkF	0.155686001799153	0.5
Anogam_AGAP006143-RC	-0.103189953140724	-Inf	0.0337972166998012	0.12064369979008	OeCa F	OecyF	BulkF	0.352954009769317	0.456143962910041
Anogam_AGAP006143-RA	-0.0212064789855147	-0.451914943135798	0.0672981056829511	0.12064369979008	OeCa F	OecyF	BulkF	0.0226495581044439	0.0438560370899586
