Name	Length	EffectiveLength	TPM	NumReads
Anogam_AGAP003732-RA	714	474.098	20.882184	250.000000
Anogam_AGAP003733-RB	882	640.232	56.534328	914.000000
Anogam_AGAP003734-RA	891	649.170	101.080568	1657.000000
Anogam_AGAP013187-RA	936	693.930	0.399472	7.000000
Anogam_AGAP003735-RA	3972	3728.906	9.165013	863.000000
Anogam_AGAP003736-RA	1173	929.906	0.000000	0.000000
Anogam_AGAP003737-RA	903	661.085	6.709105	112.000000
Anogam_AGAP013455-RA	3321	3077.906	5.287985	411.000000
Anogam_AGAP003738-RA	3030	2786.906	5.257547	370.000000
Anogam_AGAP003739-RA	780	539.088	10.210783	139.000000
Anogam_AGAP003740-RA	2202	1958.906	7.863933	389.000000
Anogam_AGAP003741-RA	567	333.073	11.057256	93.000000
Anogam_AGAP003742-RA	1536	1292.906	7.259141	237.000000
Anogam_AGAP003743-RA	2415	2171.906	1.841553	101.000000
Anogam_AGAP003744-RA	1227	983.906	2.374665	59.000000
Anogam_AGAP003745-RA	2073	1829.906	13.871807	641.000000
Anogam_AGAP003746-RA	4869	4625.906	2.174406	254.000000
Anogam_AGAP003747-RA	612	375.416	1489.450524	14120.000000
Anogam_AGAP003748-RA	2502	2258.906	0.753831	43.000000
Anogam_AGAP003749-RA	1098	854.906	0.000000	0.000000
Anogam_AGAP003750-RA	1896	1652.906	0.000000	0.000000
Anogam_AGAP003751-RA	2166	1922.906	9.082059	441.000000
Anogam_AGAP028485-RA	3567	3323.906	67.635376	5677.000000
Anogam_AGAP029052-RA	4638	4394.906	17.003019	1887.000000
Anogam_AGAP003755-RA	4209	3965.906	4.263725	427.000000
Anogam_AGAP003756-RA	864	622.351	4.390535	69.000000
Anogam_AGAP013051-RA	1263	1019.906	10.250561	264.000000
Anogam_AGAP013467-RA	2568	2324.906	2.401693	141.000000
Anogam_AGAP012971-RA	2577	2333.906	1.696760	100.000000
Anogam_AGAP013142-RA	1221	977.906	1.599240	39.491787
Anogam_AGAP013194-RA	1215	971.906	1.609782	39.508213
Anogam_AGAP013201-RA	1227	983.906	3.743115	93.000000
Anogam_AGAP003757-RA	1272	1028.906	42.568004	1106.000000
Anogam_AGAP003758-RA	1233	989.906	3.920451	98.000000
Anogam_AGAP003759-RA	1221	977.906	48.443170	1196.260607
Anogam_AGAP003760-RA	1221	977.906	6.901342	170.422439
Anogam_AGAP003762-RA	1218	974.906	18.251305	449.316954
Anogam_AGAP013346-RA	1269	1025.906	0.810617	21.000000
Anogam_AGAP003763-RA	1215	971.906	9.167736	225.000000
Anogam_AGAP003764-RA	1173	929.906	0.596201	14.000000
Anogam_AGAP003765-RA	1239	995.906	0.516927	13.000000
Anogam_AGAP003766-RA	1239	995.906	4.095649	103.000000
Anogam_AGAP003767-RA	1257	1013.906	84.872285	2173.000000
Anogam_AGAP003768-RB	825	583.645	493.818395	7278.000000
Anogam_AGAP003769-RA	3330	3086.906	24.425715	1904.000000
Anogam_AGAP003770-RA	492	265.021	88.907918	595.000000
Anogam_AGAP003771-RA	2043	1799.906	3.234233	147.000000
Anogam_AGAP013038-RA	1749	1505.906	7.731313	294.000000
Anogam_AGAP003772-RA	1686	1442.906	0.905690	33.000000
Anogam_AGAP003773-RA	621	384.003	0.103126	1.000000
Anogam_AGAP003774-RA	459	236.404	0.167513	1.000000
Anogam_AGAP003775-RA	585	349.892	0.000000	0.000000
Anogam_AGAP003776-RA	504	275.625	0.000000	0.000000
Anogam_AGAP003777-RA	495	267.664	0.000000	0.000000
Anogam_AGAP013256-RA	477	251.861	1.572329	10.000000
Anogam_AGAP003778-RA	594	358.364	0.000000	0.000000
Anogam_AGAP013148-RA	948	705.893	5.049022	90.000000
Anogam_AGAP003779-RA	924	681.980	28.394945	489.000000
Anogam_AGAP003780-RA	1971	1727.906	0.091673	4.000000
Anogam_AGAP003781-RA	1965	1721.906	0.919929	40.000000
Anogam_AGAP013123-RA	1587	1343.906	0.559872	19.000000
Anogam_AGAP013492-RA	1845	1601.906	2.793478	113.000000
Anogam_AGAP012979-RA	1812	1568.906	0.000000	0.000000
Anogam_AGAP013016-RA	1800	1556.906	0.000000	0.000000
Anogam_AGAP003782-RA	1866	1622.906	0.048802	2.000000
Anogam_AGAP003783-RB	2088	1844.906	0.085860	4.000000
Anogam_AGAP028486-RA	351	150.716	0.525503	2.000000
Anogam_AGAP003784-RA	2067	1823.906	0.390817	18.000000
Anogam_AGAP003785-RE	1932	1688.906	66.301198	2827.633114
Anogam_AGAP003786-RA	1998	1754.906	0.000000	0.000000
Anogam_AGAP003787-RA	1977	1733.906	0.000000	0.000000
Anogam_AGAP003788-RA	1872	1628.906	0.145868	6.000000
Anogam_AGAP003789-RA	1281	1037.906	40.860187	1070.913795
Anogam_AGAP003790-RE	978	735.741	231.428229	4299.693125
Anogam_AGAP003791-RA	873	631.294	11.604972	185.000000
Anogam_AGAP003792-RA	1560	1316.906	5.984145	199.000000
Anogam_AGAP003793-RA	2370	2126.906	8.769531	471.000000
Anogam_AGAP003794-RA	1788	1544.906	10.817183	422.000000
Anogam_AGAP003795-RA	414	199.235	19.478839	98.000000
Anogam_AGAP003796-RA	243	80.961	67.011704	137.000000
Anogam_AGAP003797-RA	846	604.488	1.048180	16.000000
Anogam_AGAP003798-RA	1002	758.906	4.331058	83.000000
Anogam_AGAP003800-RA	636	398.352	22.069329	222.000000
Anogam_AGAP003801-RA	1071	827.906	81.458707	1703.000000
Anogam_AGAP003802-RA	2049	1805.906	13.683375	624.000000
Anogam_AGAP003803-RA	5580	5336.906	1.424674	192.000000
Anogam_AGAP003804-RA	1518	1274.906	10.840544	349.000000
Anogam_AGAP003805-RA	2025	1781.906	180.768673	8134.000000
Anogam_AGAP003806-RA	1095	851.906	13.573601	292.000000
Anogam_AGAP013391-RA	2706	2462.906	0.128631	8.000000
Anogam_AGAP003807-RA	837	595.546	0.332474	5.000000
Anogam_AGAP013133-RA	1680	1436.906	94.089026	3414.000000
Anogam_AGAP028487-RA	801	559.875	644.434537	9111.000000
Anogam_AGAP013183-RA	661	422.472	2.343394	25.000000
Anogam_AGAP003808-RA	732	491.759	52.182640	648.000000
Anogam_AGAP003809-RC	669	430.229	33.780802	367.000000
Anogam_AGAP003810-RA	681	441.871	50.635707	565.000000
Anogam_AGAP003811-RA	714	474.098	24.891564	298.000000
Anogam_AGAP003812-RA	1338	1094.906	9.042052	250.000000
Anogam_AGAP003813-RA	741	500.613	17.323885	219.000000
Anogam_AGAP003814-RA	696	456.483	107.485531	1239.000000
Anogam_AGAP003815-RA	708	468.218	20.975262	248.000000
Anogam_AGAP003816-RA	351	150.716	491.608115	1871.000000
Anogam_AGAP003817-RA	2733	2489.906	7.475129	470.000000
Anogam_AGAP003818-RB	3810	3566.906	12.567778	1132.000000
Anogam_AGAP003819-RA	573	338.658	14.616797	125.000000
Anogam_AGAP003820-RA	1386	1142.906	22.937777	662.000000
Anogam_AGAP003821-RA	4290	4046.906	10.372573	1060.000000
Anogam_AGAP003823-RB	2445	2201.906	8.272996	460.000000
Anogam_AGAP003824-RA	2160	1916.906	5.536531	268.000000
Anogam_AGAP003825-RA	927	684.959	2.543850	44.000000
Anogam_AGAP003826-RA	732	491.759	20.856950	259.000000
Anogam_AGAP003827-RB	7422	7178.906	2.073050	375.806547
Anogam_AGAP003831-RA	2826	2582.906	0.996572	65.000000
Anogam_AGAP003832-RA	888	646.189	0.308249	5.029870
Anogam_AGAP003833-RA	1737	1493.906	0.290799	10.970130
Anogam_AGAP003834-RA	897	655.131	76.163366	1260.000000
Anogam_AGAP003836-RA	942	699.911	9.279082	164.000000
Anogam_AGAP003837-RA	927	684.959	1.114222	19.272279
Anogam_AGAP003838-RA	939	696.921	5.666773	99.727721
Anogam_AGAP003839-RA	2076	1832.906	14.259606	660.000000
Anogam_AGAP003841-RA	588	352.708	2.357803	21.000000
Anogam_AGAP003842-RA	2568	2324.906	9.981504	586.000000
Anogam_AGAP003843-RA	837	595.546	98.013481	1474.000000
Anogam_AGAP003844-RA	1827	1583.906	5.625445	225.000000
Anogam_AGAP003845-RA	2943	2699.906	3.916214	267.000000
Anogam_AGAP003846-RA	1572	1328.906	0.774788	26.000000
Anogam_AGAP003847-RA	3018	2774.906	88.309167	6188.000000
Anogam_AGAP003848-RA	1485	1241.906	21.938329	688.000000
Anogam_AGAP013342-RA	2127	1883.906	0.273267	13.000000
Anogam_AGAP013408-RA	1215	971.906	0.000000	0.000000
Anogam_AGAP003849-RC	6351	6107.906	0.051868	8.000000
Anogam_AGAP013134-RA	546	313.640	0.505047	4.000000
Anogam_AGAP003851-RA	210	63.677	588.318487	946.000000
Anogam_AGAP003852-RA	1047	803.906	25.221365	512.000000
Anogam_AGAP003853-RA	2352	2108.906	5.070028	270.000000
Anogam_AGAP029103-RA	9141	8897.906	0.858961	193.000000
Anogam_AGAP003855-RA	1287	1043.906	7.359430	194.000000
Anogam_AGAP003856-RA	510	280.988	46.085396	327.000000
Anogam_AGAP003857-RA	456	233.851	223.869828	1322.000000
Anogam_AGAP003858-RA	1275	1031.906	5.905354	153.880020
Anogam_AGAP003860-RA	2133	1889.906	7.726788	368.752866
Anogam_AGAP003861-RA	699	459.413	26.463011	307.000000
Anogam_AGAP003863-RA	2358	2114.906	4.624978	247.000000
Anogam_AGAP003864-RA	231	74.416	490.115914	921.000000
Anogam_AGAP003865-RA	2565	2321.906	10.045566	589.000000
Anogam_AGAP003866-RA	684	444.793	32.852763	369.000000
Anogam_AGAP003867-RA	732	491.759	9.180279	114.000000
Anogam_AGAP003868-RA	1827	1583.906	30.377405	1215.000000
Anogam_AGAP003869-RA	1518	1274.906	28.141929	906.000000
Anogam_AGAP013233-RA	2454	2210.906	1.970272	110.000000
Anogam_AGAP003870-RA	720	479.970	22.606836	274.000000
Anogam_AGAP003871-RC	1797	1553.906	0.127423	5.000000
Anogam_AGAP003872-RA	9438	9194.906	1.033636	240.000000
Anogam_AGAP003873-RA	6357	6113.906	1.483271	229.000000
Anogam_AGAP003874-RC	855	613.423	83.601407	1295.000000
Anogam_AGAP003875-RA	423	206.467	0.000000	0.000000
Anogam_AGAP003876-RA	1332	1088.906	0.581880	16.000000
Anogam_AGAP003877-RA	378	170.997	9.031931	39.000000
Anogam_AGAP013059-RA	1554	1310.906	2.779202	92.000000
Anogam_AGAP003878-RA	1710	1466.906	111.682994	4137.000000
Anogam_AGAP003879-RA	1167	923.906	163.391320	3812.000000
Anogam_AGAP003880-RA	1212	968.906	0.122615	3.000000
Anogam_AGAP013454-RA	1209	965.906	0.000000	0.000000
Anogam_AGAP003881-RA	213	65.107	0.608240	1.000000
Anogam_AGAP003882-RB	6480	6236.906	1.981021	312.000000
Anogam_AGAP003883-RA	516	286.319	23.097787	167.000000
Anogam_AGAP003884-RB	1854	1610.906	9.980669	406.000000
Anogam_AGAP003885-RA	2232	1988.906	0.238930	12.000000
Anogam_AGAP003886-RA	1872	1628.906	31.847773	1310.000000
Anogam_AGAP003887-RB	2037	1793.906	4.503335	204.000000
Anogam_AGAP003889-RA	1761	1517.906	6.548362	251.000000
Anogam_AGAP003890-RA	942	699.911	18.501584	327.000000
Anogam_AGAP003891-RA	969	726.788	6.647465	122.000000
Anogam_AGAP003892-RA	1488	1244.906	21.136043	664.440980
Anogam_AGAP003893-RE	1422	1178.906	67.954863	2023.000000
Anogam_AGAP003894-RA	1737	1493.906	2.968920	112.000000
Anogam_AGAP003895-RA	1929	1685.906	233.342903	9934.000000
Anogam_AGAP003896-RA	1671	1427.906	10.679266	385.067805
Anogam_AGAP003897-RA	1026	782.906	4.852423	95.932195
Anogam_AGAP003898-RA	1455	1211.906	9.606877	294.000000
Anogam_AGAP003899-RA	909	667.057	56.813678	957.000000
Anogam_AGAP003900-RA	303	117.343	10.917534	32.350231
Anogam_AGAP003901-RA	2772	2528.906	6.749139	431.000000
Anogam_AGAP003902-RA	1758	1514.906	15.527608	594.000000
Anogam_AGAP003903-RA	1206	962.906	127.285997	3095.000000
Anogam_AGAP003904-RB	1701	1457.906	42.645572	1570.000000
Anogam_AGAP029082-RA	315	125.403	72.315658	229.000000
Anogam_AGAP003905-RA	1044	800.906	34.660943	701.000000
Anogam_AGAP003906-RA	3588	3344.906	5.943244	502.000000
Anogam_AGAP003907-RA	537	305.382	10.763111	83.000000
Anogam_AGAP013070-RA	309	121.374	1.095337	3.357142
Anogam_AGAP003909-RA	312	123.368	3.466768	10.800000
Anogam_AGAP003910-RA	411	196.837	3.234452	16.076923
Anogam_AGAP003911-RA	375	168.721	0.000000	0.000000
Anogam_AGAP003912-RA	276	100.215	0.406560	1.028856
Anogam_AGAP003913-RA	375	168.721	0.000000	0.000000
Anogam_AGAP003914-RB	4137	3893.906	3.981677	391.514382
Anogam_AGAP003917-RA	1305	1061.906	27.782675	745.000000
Anogam_AGAP003918-RA	2601	2357.906	4.601801	274.000000
Anogam_AGAP003919-RA	492	265.021	37.804543	253.000000
Anogam_AGAP003920-RA	1269	1025.906	5.365511	139.000000
Anogam_AGAP003921-RA	5529	5285.906	0.539614	72.027551
Anogam_AGAP003922-RA	927	684.959	1.098481	19.000000
Anogam_AGAP003923-RA	1869	1625.906	9.165423	376.308594
Anogam_AGAP029118-RA	4425	4181.906	1.924922	203.274831
Anogam_AGAP003925-RA	4299	4055.906	2.216367	227.000000
Anogam_AGAP013418-RA	2640	2396.906	1.420860	86.000000
Anogam_AGAP003926-RA	2631	2387.906	1.757893	106.000000
Anogam_AGAP003927-RA	477	251.861	13.207562	84.000000
Anogam_AGAP003928-RA	1509	1265.906	15.109479	483.000000
Anogam_AGAP003929-RA	2049	1805.906	0.175428	8.000000
Anogam_AGAP003930-RA	1464	1220.906	0.000000	0.000000
Anogam_AGAP003931-RA	1425	1181.906	1.206211	36.000000
Anogam_AGAP003933-RA	1980	1736.906	1.846769	81.000000
Anogam_AGAP003934-RA	1347	1103.906	7.497527	209.000000
Anogam_AGAP003935-RA	741	500.613	105.367192	1332.000000
Anogam_AGAP003936-RA	360	157.384	107.441295	427.000000
Anogam_AGAP003937-RD	1062	818.906	12.282975	254.000000
Anogam_AGAP003938-RA	978	735.741	0.000000	0.000000
Anogam_AGAP003939-RA	1965	1721.906	0.114991	5.000000
Anogam_AGAP003940-RA	2484	2240.906	2.809812	159.000000
Anogam_AGAP013032-RA	1497	1253.906	10.390459	329.000000
Anogam_AGAP003941-RA	252	85.980	156.597145	340.000000
Anogam_AGAP003942-RA	840	598.528	16.342414	247.000000
Anogam_AGAP003943-RA	2193	1949.906	11.413699	562.000000
Anogam_AGAP003944-RA	5727	5483.906	0.288851	40.000000
Anogam_AGAP003945-RA	1806	1562.906	2.584468	102.000000
Anogam_AGAP003960-RA	1740	1496.906	73.571611	2781.000000
Anogam_AGAP013252-RA	1794	1550.906	6.255822	245.000000
Anogam_AGAP003961-RA	3570	3326.906	1.392673	117.000000
Anogam_AGAP003962-RB	1251	1007.906	3.693275	94.000000
Anogam_AGAP003963-RA	2229	1985.906	2.412851	121.000000
Anogam_AGAP003965-RA	2847	2603.906	0.030416	2.000000
Anogam_AGAP003966-RB	936	693.930	3.652312	64.000000
Anogam_AGAP003967-RA	12576	12332.906	0.231191	72.000000
Anogam_AGAP003968-RA	762	521.302	42.160677	555.000000
Anogam_AGAP003969-RA	1632	1388.906	4.362369	153.000000
Anogam_AGAP013271-RA	342	144.281	9.880879	36.000000
Anogam_AGAP003970-RA	2856	2612.906	5.046894	333.000000
Anogam_AGAP003971-RA	792	550.961	0.000000	0.000000
Anogam_AGAP003972-RA	4428	4184.906	0.804335	85.000000
Anogam_AGAP003974-RA	924	681.980	15.097517	260.000000
Anogam_AGAP003975-RA	750	509.475	42.128936	542.000000
Anogam_AGAP003976-RA	4434	4190.906	7.313694	774.000000
Anogam_AGAP003977-RA	1020	776.906	3.771961	74.000000
Anogam_AGAP003979-RA	3981	3737.906	1.822233	172.000000
Anogam_AGAP003980-RA	1725	1481.906	4.462720	167.000000
Anogam_AGAP003981-RA	1089	845.906	29.025083	620.000000
Anogam_AGAP003982-RB	915	673.023	15.886838	270.000000
Anogam_AGAP003983-RA	4989	4745.906	10.912354	1307.777421
Anogam_AGAP003984-RA	984	741.718	18.526537	347.000000
Anogam_AGAP003986-RB	3432	3188.906	3.352940	270.000000
Anogam_AGAP003987-RA	813	571.753	75.149359	1085.000000
Anogam_AGAP003988-RA	246	82.622	27.799349	58.000000
Anogam_AGAP003989-RA	1776	1532.906	0.930017	36.000000
Anogam_AGAP003990-RA	1329	1085.906	5.251388	144.000000
Anogam_AGAP013303-RA	618	381.142	229.775512	2211.500697
Anogam_AGAP003991-RA	1251	1007.906	1.684810	42.881204
Anogam_AGAP013163-RA	618	381.142	417.315348	4016.499303
Anogam_AGAP013536-RA	1245	1001.906	2.139070	54.118796
Anogam_AGAP003992-RA	3600	3356.906	4.305835	365.000000
Anogam_AGAP003993-RA	2055	1811.906	0.196703	9.000000
Anogam_AGAP003994-RA	1113	869.906	0.682846	15.000000
Anogam_AGAP013004-RA	339	142.131	25.354637	91.000000
Anogam_AGAP003995-RA	1944	1700.906	295.450756	12690.000000
Anogam_AGAP013118-RA	2328	2084.906	60.666957	3194.000000
Anogam_AGAP003997-RB	1512	1268.906	19.193293	615.000000
Anogam_AGAP013423-RA	1182	938.906	1.138795	27.000000
Anogam_AGAP003999-RA	1044	800.906	13.053479	264.000000
Anogam_AGAP004000-RA	7944	7700.906	2.499484	486.058400
Anogam_AGAP004002-RA	1722	1478.906	39.978183	1493.000000
Anogam_AGAP013015-RA	414	199.235	77.915358	392.000000
Anogam_AGAP004003-RA	552	319.185	0.124069	1.000000
Anogam_AGAP004004-RA	654	415.679	0.000000	0.000000
Anogam_AGAP004005-RA	927	684.959	0.057815	1.000000
Anogam_AGAP013019-RA	897	655.131	0.000000	0.000000
Anogam_AGAP004006-RA	660	421.504	0.000000	0.000000
Anogam_AGAP004007-RA	684	444.793	0.000000	0.000000
Anogam_AGAP004008-RA	5814	5570.906	6.724640	946.000000
Anogam_AGAP004011-RA	942	699.911	6.902732	122.000000
Anogam_AGAP004012-RA	1431	1187.906	21.335446	640.000000
Anogam_AGAP004013-RA	1491	1247.906	0.000000	0.000000
Anogam_AGAP004014-RA	1410	1166.906	0.000000	0.000000
Anogam_AGAP004015-RA	1494	1250.906	0.316577	10.000000
Anogam_AGAP013186-RA	1038	794.906	102.077515	2049.000000
Anogam_AGAP004017-RA	1080	836.906	43.863870	927.000000
Anogam_AGAP004016-RA	1065	821.906	41.628953	864.000000
Anogam_AGAP004018-RB	2166	1922.906	0.638421	31.000000
Anogam_AGAP004020-RA	3420	3176.906	4.088587	328.000000
Anogam_AGAP004021-RA	2229	1985.906	0.279173	14.000000
Anogam_AGAP004022-RA	1182	938.906	9.026004	214.000000
Anogam_AGAP004023-RA	1821	1577.906	3.137131	125.000000
Anogam_AGAP004028-RB	4602	4358.906	2.652828	292.000000
Anogam_AGAP004025-RA	1482	1238.906	6.872329	215.000000
Anogam_AGAP004026-RB	1371	1127.906	28.579547	814.000000
Anogam_AGAP004029-RA	813	571.753	21.886818	316.000000
Anogam_AGAP004030-RA	756	515.384	175.880866	2289.000000
Anogam_AGAP004031-RA	999	755.906	102.943440	1965.000000
Anogam_AGAP004032-RA	3804	3560.906	1.590301	143.000000
Anogam_AGAP004033-RA	3063	2819.906	0.337039	24.000000
Anogam_AGAP004034-RA	1494	1250.906	1.134473	35.835619
Anogam_AGAP013324-RA	2481	2237.906	0.088477	5.000000
Anogam_AGAP004035-RA	2880	2636.906	0.405483	27.000000
Anogam_AGAP004036-RA	2355	2111.906	0.000000	0.000000
Anogam_AGAP004038-RA	2304	2060.906	0.038430	2.000000
Anogam_AGAP004039-RB	6588	6344.906	8.868721	1420.961927
Anogam_AGAP013096-RA	2337	2093.906	8.397105	444.000000
Anogam_AGAP004046-RC	555	321.961	1.475986	12.000000
Anogam_AGAP004048-RA	444	223.753	0.200525	1.133013
Anogam_AGAP004049-RA	4185	3941.906	2.310603	230.000000
Anogam_AGAP004050-RB	1902	1658.906	10.527388	441.000000
Anogam_AGAP013150-RA	2820	2576.906	1.859476	121.000000
Anogam_AGAP004052-RA	5559	5315.906	1.951766	262.000000
Anogam_AGAP004054-RA	1920	1676.906	0.000000	0.000000
Anogam_AGAP004055-RB	1482	1238.906	34.809145	1089.000000
Anogam_AGAP004056-RA	495	267.664	42.757410	289.000000
Anogam_AGAP004057-RA	1479	1235.906	8.266813	258.000000
Anogam_AGAP004059-RA	3822	3578.906	0.376212	34.000000
Anogam_AGAP004060-RA	1821	1577.906	6.600524	263.000000
Anogam_AGAP004061-RA	3027	2783.906	3.940297	277.000000
Anogam_AGAP004062-RA	3378	3134.906	2.046418	162.000000
Anogam_AGAP004063-RA	792	550.961	31.122235	433.000000
Anogam_AGAP004064-RB	1308	1064.906	22.684145	610.000000
Anogam_AGAP004065-RA	1788	1544.906	22.172663	865.000000
Anogam_AGAP013420-RA	594	358.364	8.729843	79.000000
Anogam_AGAP004066-RA	6072	5828.906	0.930759	137.000000
Anogam_AGAP013121-RB	921	678.995	0.349936	6.000000
Anogam_AGAP004067-RA	1212	968.906	0.081743	2.000000
Anogam_AGAP004068-RA	1572	1328.906	90.143609	3025.000000
Anogam_AGAP004069-RA	1332	1088.906	0.690983	19.000000
Anogam_AGAP004070-RA	2130	1886.906	4.134469	197.000000
Anogam_AGAP004071-RC	1977	1733.906	25.168645	1102.000000
Anogam_AGAP004076-RA	363	159.611	166.728721	672.000000
Anogam_AGAP004077-RA	1734	1490.906	2.257732	85.000000
Anogam_AGAP004078-RA	3267	3023.906	22.446379	1714.000000
Anogam_AGAP004079-RA	486	259.760	22.105420	145.000000
Anogam_AGAP004080-RA	2181	1937.906	0.531306	26.000000
Anogam_AGAP004081-RA	1434	1190.906	8.346417	251.000000
Anogam_AGAP004082-RA	2115	1871.906	13.412478	634.000000
Anogam_AGAP004083-RA	1755	1511.906	10.188931	389.000000
Anogam_AGAP004084-RA	465	241.504	17.545411	107.000000
Anogam_AGAP004085-RA	999	755.906	13.778181	263.000000
Anogam_AGAP004086-RA	903	661.085	6.409591	107.000000
Anogam_AGAP004087-RA	2559	2315.906	1.983539	116.000000
Anogam_AGAP004088-RA	3699	3455.906	1.111510	97.000000
Anogam_AGAP004089-RB	1236	992.906	42.316634	1061.000000
Anogam_AGAP004090-RA	3129	2885.906	8.178390	596.000000
Anogam_AGAP013315-RA	1737	1493.906	3.207494	121.000000
Anogam_AGAP004091-RA	1377	1133.906	13.061661	374.000000
Anogam_AGAP004092-RA	7398	7154.906	5.739559	1037.000000
Anogam_AGAP013472-RA	564	330.292	2.278029	19.000000
Anogam_AGAP004093-RA	318	127.456	0.000000	0.000000
Anogam_AGAP004094-RA	318	127.456	174.613900	562.000000
Anogam_AGAP004095-RA	891	649.170	10.248362	168.000000
Anogam_AGAP004096-RB	1665	1421.906	35.453681	1273.000000
Anogam_AGAP004098-RB	582	347.068	337.966993	2962.000000
Anogam_AGAP004097-RA	1164	920.906	7.095329	165.000000
Anogam_AGAP004099-RA	1341	1097.906	4.244954	117.688572
Anogam_AGAP004100-RA	576	341.459	34.201282	294.901575
Anogam_AGAP004101-RA	1020	776.906	2.905429	57.000000
Anogam_AGAP004102-RA	1008	764.906	33.496554	647.000000
Anogam_AGAP004103-RA	735	494.713	0.400240	5.000000
Anogam_AGAP004104-RB	1746	1502.906	5.322594	202.000000
Anogam_AGAP004106-RA	3483	3239.906	1.017788	83.269470
Anogam_AGAP004107-RD	1767	1523.906	20.399301	785.000000
Anogam_AGAP013211-RA	873	631.294	0.188189	3.000000
Anogam_AGAP013446-RA	900	658.102	0.000000	0.000000
Anogam_AGAP004108-RA	1083	839.906	6.129380	130.000000
Anogam_AGAP004109-RA	2127	1883.906	11.360457	540.444698
Anogam_AGAP004110-RA	642	404.124	24.007948	245.000000
Anogam_AGAP013081-RA	4557	4313.906	2.570343	280.000000
Anogam_AGAP004112-RA	3660	3416.906	1.634142	141.000000
Anogam_AGAP004113-RA	342	144.281	48.032051	175.000000
Anogam_AGAP004114-RA	1164	920.906	0.043002	1.000000
Anogam_AGAP004116-RA	1131	887.906	24.440914	548.000000
Anogam_AGAP004115-RA	1386	1142.906	64.073138	1849.194798
Anogam_AGAP004117-RA	1956	1712.906	4.785646	207.000000
Anogam_AGAP004118-RA	1563	1319.906	2.280208	76.000000
Anogam_AGAP004119-RA	3459	3215.906	0.972916	79.008679
Anogam_AGAP004120-RA	435	216.307	45.219950	247.000000
Anogam_AGAP004121-RA	855	613.423	0.774685	12.000000
Anogam_AGAP004122-RA	916	674.019	0.279059	4.749685
Anogam_AGAP004123-RA	1278	1034.906	0.736615	19.250315
Anogam_AGAP004124-RA	1230	986.906	1.043281	26.000000
Anogam_AGAP004125-RA	1110	866.906	0.137042	3.000000
Anogam_AGAP004126-RA	888	646.189	0.000000	0.000000
Anogam_AGAP004127-RA	921	678.995	0.000000	0.000000
Anogam_AGAP004128-RA	849	607.471	0.000000	0.000000
Anogam_AGAP004129-RA	714	474.098	0.000000	0.000000
Anogam_AGAP004130-RA	894	652.154	0.000000	0.000000
Anogam_AGAP004131-RA	717	477.033	0.166029	2.000000
Anogam_AGAP004132-RA	1803	1559.906	0.000000	0.000000
Anogam_AGAP004133-RA	1254	1010.906	2.076199	53.000000
Anogam_AGAP004134-RA	792	550.961	0.000000	0.000000
Anogam_AGAP013195-RA	738	497.665	0.000000	0.000000
Anogam_AGAP004135-RA	1644	1400.906	0.480556	17.000000
Anogam_AGAP004136-RA	3120	2876.906	2.463946	179.000000
Anogam_AGAP012972-RA	918	676.008	11.298815	192.877359
Anogam_AGAP004137-RA	1063	819.906	6.027457	124.794163
Anogam_AGAP004138-RA	583	348.006	2.697575	23.705892
Anogam_AGAP013023-RB	918	676.008	2.467557	42.122641
Anogam_AGAP004139-RA	1095	851.906	4.658062	100.205837
Anogam_AGAP004140-RA	3669	3425.906	7.686877	665.000000
Anogam_AGAP013524-RA	1818	1574.906	3.193397	127.000000
Anogam_AGAP004141-RA	1587	1343.906	6.688994	227.000000
Anogam_AGAP004142-RA	1215	971.906	27.462464	674.000000
Anogam_AGAP004143-RA	6735	6491.906	0.616102	101.000000
Anogam_AGAP013209-RA	1290	1046.906	4.955272	131.000000
Anogam_AGAP004144-RA	11061	10817.906	0.962756	263.000000
Anogam_AGAP004145-RA	633	395.475	20.427472	204.000000
Anogam_AGAP012989-RA	1074	830.906	11.533666	242.000000
Anogam_AGAP004146-RA	606	369.707	207.908425	1941.000000
Anogam_AGAP004147-RA	2145	1901.906	8.037149	386.000000
Anogam_AGAP004148-RA	1140	896.906	40.576302	919.000000
Anogam_AGAP004149-RA	1707	1463.906	0.513978	19.000000
Anogam_AGAP004150-RA	519	289.023	21.237499	155.000000
Anogam_AGAP004151-RA	1503	1259.906	47.995964	1527.000000
Anogam_AGAP004152-RA	3039	2795.906	6.345403	448.000000
Anogam_AGAP004153-RA	261	91.153	297.592964	685.000000
Anogam_AGAP012977-RA	1521	1277.906	45.646519	1473.000000
Anogam_AGAP004154-RA	4113	3869.906	0.122796	12.000000
Anogam_AGAP004156-RB	1566	1322.906	3.787957	126.540695
Anogam_AGAP004157-RA	1542	1298.906	0.182927	6.000000
Anogam_AGAP004158-RA	747	506.517	35.573059	455.000000
Anogam_AGAP004159-RB	1890	1646.906	52.347195	2177.000000
Anogam_AGAP004160-RA	996	753.675	0.105087	2.000000
Anogam_AGAP004161-RA	279	102.084	17.844522	46.000000
Anogam_AGAP004162-RA	531	299.894	0.000000	0.000000
Anogam_AGAP004163-RB	657	418.584	4.162687	44.000000
Anogam_AGAP004164-RC	651	412.789	301.522353	3143.000000
Anogam_AGAP004165-RA	630	392.596	0.302607	3.000000
